% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
65543	9	1	1	0	0	16	903	0	1	1	0
65544	7	2	1	0	0	28	2196	0	1	0	0
65544	9	1	1	0	0	28	2196	0	1	0	0
65545	7	2	1	0	0	28	2196	0	1	1	0
65549	9	1	1	0	0	28	2196	0	1	1	0
65551	7	2	1	0	0	28	2196	1	0	1	0
65551	9	1	1	0	0	28	2196	1	0	1	0
65552	9	1	1	0	0	16	903	0	1	1	0
65553	9	1	1	0	0	16	903	0	1	1	0
65554	7	2	1	0	0	28	2196	0	1	0	0
65554	9	1	1	0	0	28	2196	0	1	0	0
65555	7	2	1	0	0	28	2196	0	1	1	0
65559	9	1	1	0	0	28	2196	0	1	1	0
65561	7	2	1	0	0	28	2196	1	0	1	0
65561	9	1	1	0	0	28	2196	1	0	1	0
65562	9	1	1	0	0	16	903	0	1	1	0
65563	9	1	1	0	0	16	903	0	1	1	0
65564	7	2	1	0	0	28	2196	0	1	0	0
65564	9	1	1	0	0	28	2196	0	1	0	0
65565	7	2	1	0	0	28	2196	0	1	1	0
65569	9	1	1	0	0	28	2196	0	1	1	0
65571	7	2	1	0	0	28	2196	1	0	1	0
65571	9	1	1	0	0	28	2196	1	0	1	0
65572	9	1	1	0	0	16	903	0	1	1	0
65573	9	1	1	0	0	16	903	0	1	1	0
65574	7	2	1	0	0	28	2196	0	1	0	0
65574	9	1	1	0	0	28	2196	0	1	0	0
65575	7	2	1	0	0	28	2196	0	1	1	0
65579	9	1	1	0	0	28	2196	0	1	1	0
65581	7	2	1	0	0	28	2196	1	0	1	0
65581	9	1	1	0	0	28	2196	1	0	1	0
65582	9	1	1	0	0	16	903	0	1	1	0
65583	9	1	1	0	0	16	903	0	1	1	0
65584	7	2	1	0	0	28	2196	0	1	0	0
65584	9	1	1	0	0	28	2196	0	1	0	0
65585	7	2	1	0	0	28	2196	0	1	1	0
65589	9	1	1	0	0	28	2196	0	1	1	0
65591	7	2	1	0	0	28	2196	1	0	1	0
65591	9	1	1	0	0	28	2196	1	0	1	0
65592	9	1	1	0	0	16	903	0	1	1	0
65593	9	1	1	0	0	16	903	0	1	1	0
65594	7	2	1	0	0	28	2196	0	1	0	0
65594	9	1	1	0	0	28	2196	0	1	0	0
65595	7	2	1	0	0	28	2196	0	1	1	0
65599	9	1	1	0	0	28	2196	0	1	1	0
65601	7	2	1	0	0	28	2196	1	0	1	0
65601	9	1	1	0	0	28	2196	1	0	1	0
65602	9	1	1	0	0	16	903	0	1	1	0
65603	9	1	1	0	0	16	903	0	1	1	0
65604	7	2	1	0	0	28	2196	0	1	0	0
65604	9	1	1	0	0	28	2196	0	1	0	0
65605	7	2	1	0	0	28	2196	0	1	1	0
65609	9	1	1	0	0	28	2196	0	1	1	0
65611	7	2	1	0	0	28	2196	1	0	1	0
65611	9	1	1	0	0	28	2196	1	0	1	0
65612	9	1	1	0	0	16	903	0	1	1	0
65613	9	1	1	0	0	16	903	0	1	1	0
65614	7	2	1	0	0	28	2196	0	1	0	0
65614	9	1	1	0	0	28	2196	0	1	0	0
65615	7	2	1	0	0	28	2196	0	1	1	0
65619	9	1	1	0	0	28	2196	0	1	1	0
65621	7	2	1	0	0	28	2196	1	0	1	0
65621	9	1	1	0	0	28	2196	1	0	1	0
65622	9	1	1	0	0	16	903	0	1	1	0
65623	9	1	1	0	0	16	903	0	1	1	0
65624	7	2	1	0	0	28	2196	0	1	0	0
65624	9	1	1	0	0	28	2196	0	1	0	0
65625	7	2	1	0	0	28	2196	0	1	1	0
65629	9	1	1	0	0	28	2196	0	1	1	0
65631	7	2	1	0	0	28	2196	1	0	1	0
65631	9	1	1	0	0	28	2196	1	0	1	0
65632	9	1	1	0	0	16	903	0	1	1	0
65633	9	1	1	0	0	16	903	0	1	1	0
65634	7	2	1	0	0	28	2196	0	1	0	0
65634	9	1	1	0	0	28	2196	0	1	0	0
65635	7	2	1	0	0	28	2196	0	1	1	0
65639	9	1	1	0	0	28	2196	0	1	1	0
65641	7	2	1	0	0	28	2196	1	0	1	0
65641	9	1	1	0	0	28	2196	1	0	1	0
65642	9	1	1	0	0	16	903	0	1	1	0
65643	9	1	1	0	0	16	903	0	1	1	0
65644	7	2	1	0	0	28	2196	0	1	0	0
65644	9	1	1	0	0	28	2196	0	1	0	0
65645	7	2	1	0	0	28	2196	0	1	1	0
65649	9	1	1	0	0	28	2196	0	1	1	0
65651	7	2	1	0	0	28	2196	1	0	1	0
65651	9	1	1	0	0	28	2196	1	0	1	0
65652	9	1	1	0	0	16	903	0	1	1	0
65653	9	1	1	0	0	16	903	0	1	1	0
65654	7	2	1	0	0	28	2196	0	1	0	0
65654	9	1	1	0	0	28	2196	0	1	0	0
65655	7	2	1	0	0	28	2196	0	1	1	0
65659	9	1	1	0	0	28	2196	0	1	1	0
65661	7	2	1	0	0	28	2196	1	0	1	0
65661	9	1	1	0	0	28	2196	1	0	1	0
65662	9	1	1	0	0	16	903	0	1	1	0
65663	9	1	1	0	0	16	903	0	1	1	0
65664	7	2	1	0	0	28	2196	0	1	0	0
65664	9	1	1	0	0	28	2196	0	1	0	0
65665	7	2	1	0	0	28	2196	0	1	1	0
65669	9	1	1	0	0	28	2196	0	1	1	0
65671	7	2	1	0	0	28	2196	1	0	1	0
65671	9	1	1	0	0	28	2196	1	0	1	0
65672	9	1	1	0	0	16	903	0	1	1	0
65673	9	1	1	0	0	16	903	0	1	1	0
65674	7	2	1	0	0	28	2196	0	1	0	0
65674	9	1	1	0	0	28	2196	0	1	0	0
65675	7	2	1	0	0	28	2196	0	1	1	0
65679	9	1	1	0	0	28	2196	0	1	1	0
65681	7	2	1	0	0	28	2196	1	0	1	0
65681	9	1	1	0	0	28	2196	1	0	1	0
65682	9	1	1	0	0	16	903	0	1	1	0
65683	9	1	1	0	0	16	903	0	1	1	0
65684	7	2	1	0	0	28	2196	0	1	0	0
65684	9	1	1	0	0	28	2196	0	1	0	0
65685	7	2	1	0	0	28	2196	0	1	1	0
65689	9	1	1	0	0	28	2196	0	1	1	0
65691	7	2	1	0	0	28	2196	1	0	1	0
65691	9	1	1	0	0	28	2196	1	0	1	0
65692	9	1	1	0	0	16	903	0	1	1	0
65693	9	1	1	0	0	16	903	0	1	1	0
65694	7	2	1	0	0	28	2196	0	1	0	0
65694	9	1	1	0	0	28	2196	0	1	0	0
65695	7	2	1	0	0	28	2196	0	1	1	0
65699	9	1	1	0	0	28	2196	0	1	1	0
65701	7	2	1	0	0	28	2196	1	0	1	0
65701	9	1	1	0	0	28	2196	1	0	1	0
65702	9	1	1	0	0	16	903	0	1	1	0
65703	9	1	1	0	0	16	903	0	1	1	0
65704	7	2	1	0	0	28	2196	0	1	0	0
65704	9	1	1	0	0	28	2196	0	1	0	0
65705	7	2	1	0	0	28	2196	0	1	1	0
65709	9	1	1	0	0	28	2196	0	1	1	0
65711	7	2	1	0	0	28	2196	1	0	1	0
65711	9	1	1	0	0	28	2196	1	0	1	0
65712	9	1	1	0	0	16	903	0	1	1	0
65713	9	1	1	0	0	16	903	0	1	1	0
65714	7	2	1	0	0	28	2196	0	1	0	0
65714	9	1	1	0	0	28	2196	0	1	0	0
65715	7	2	1	0	0	28	2196	0	1	1	0
65719	9	1	1	0	0	28	2196	0	1	1	0
65721	7	2	1	0	0	28	2196	1	0	1	0
65721	9	1	1	0	0	28	2196	1	0	1	0
65722	9	1	1	0	0	16	903	0	1	1	0
65723	9	1	1	0	0	16	903	0	1	1	0
65724	7	2	1	0	0	28	2196	0	1	0	0
65724	9	1	1	0	0	28	2196	0	1	0	0
65725	7	2	1	0	0	28	2196	0	1	1	0
65729	9	1	1	0	0	28	2196	0	1	1	0
65731	7	2	1	0	0	28	2196	1	0	1	0
65731	9	1	1	0	0	28	2196	1	0	1	0
65732	9	1	1	0	0	16	903	0	1	1	0
65733	9	1	1	0	0	16	903	0	1	1	0
65734	7	2	1	0	0	28	2196	0	1	0	0
65734	9	1	1	0	0	28	2196	0	1	0	0
65735	7	2	1	0	0	28	2196	0	1	1	0
65739	9	1	1	0	0	28	2196	0	1	1	0
65741	7	2	1	0	0	28	2196	1	0	1	0
65741	9	1	1	0	0	28	2196	1	0	1	0
65742	9	1	1	0	0	16	903	0	1	1	0
65743	9	1	1	0	0	16	903	0	1	1	0
65744	7	2	1	0	0	28	2196	0	1	0	0
65744	9	1	1	0	0	28	2196	0	1	0	0
65745	7	2	1	0	0	28	2196	0	1	1	0
65749	9	1	1	0	0	28	2196	0	1	1	0
65751	7	2	1	0	0	28	2196	1	0	1	0
65751	9	1	1	0	0	28	2196	1	0	1	0
65752	9	1	1	0	0	16	903	0	1	1	0
65753	9	1	1	0	0	16	903	0	1	1	0
65754	7	2	1	0	0	28	2196	0	1	0	0
65754	9	1	1	0	0	28	2196	0	1	0	0
65755	7	2	1	0	0	28	2196	0	1	1	0
65759	9	1	1	0	0	28	2196	0	1	1	0
65761	7	2	1	0	0	28	2196	1	0	1	0
65761	9	1	1	0	0	28	2196	1	0	1	0
65762	9	1	1	0	0	16	903	0	1	1	0
65763	9	1	1	0	0	16	903	0	1	1	0
65764	7	2	1	0	0	28	2196	0	1	0	0
65764	9	1	1	0	0	28	2196	0	1	0	0
65765	7	2	1	0	0	28	2196	0	1	1	0
65769	9	1	1	0	0	28	2196	0	1	1	0
65771	7	2	1	0	0	28	2196	1	0	1	0
65771	9	1	1	0	0	28	2196	1	0	1	0
65772	9	1	1	0	0	16	903	0	1	1	0
65773	9	1	1	0	0	16	903	0	1	1	0
65774	7	2	1	0	0	28	2196	0	1	0	0
65774	9	1	1	0	0	28	2196	0	1	0	0
65775	7	2	1	0	0	28	2196	0	1	1	0
65779	9	1	1	0	0	28	2196	0	1	1	0
65781	7	2	1	0	0	28	2196	1	0	1	0
65781	9	1	1	0	0	28	2196	1	0	1	0
65782	9	1	1	0	0	16	903	0	1	1	0
65783	9	1	1	0	0	16	903	0	1	1	0
65784	7	2	1	0	0	28	2196	0	1	0	0
65784	9	1	1	0	0	28	2196	0	1	0	0
65785	7	2	1	0	0	28	2196	0	1	1	0
65789	9	1	1	0	0	28	2196	0	1	1	0
65791	7	2	1	0	0	28	2196	1	0	1	0
65791	9	1	1	0	0	28	2196	1	0	1	0
65792	9	1	1	0	0	16	903	0	1	1	0
65793	9	1	1	0	0	16	903	0	1	1	0
65794	7	2	1	0	0	28	2196	0	1	0	0
65794	9	1	1	0	0	28	2196	0	1	0	0
65795	7	2	1	0	0	28	2196	0	1	1	0
65799	9	1	1	0	0	28	2196	0	1	1	0
65801	7	2	1	0	0	28	2196	1	0	1	0
65801	9	1	1	0	0	28	2196	1	0	1	0
65802	9	1	1	0	0	16	903	0	1	1	0
65803	9	1	1	0	0	16	903	0	1	1	0
65804	7	2	1	0	0	28	2196	0	1	0	0
65804	9	1	1	0	0	28	2196	0	1	0	0
65805	7	2	1	0	0	28	2196	0	1	1	0
65809	9	1	1	0	0	28	2196	0	1	1	0
65811	7	2	1	0	0	28	2196	1	0	1	0
65811	9	1	1	0	0	28	2196	1	0	1	0
65812	9	1	1	0	0	16	903	0	1	1	0
65813	9	1	1	0	0	16	903	0	1	1	0
65814	7	2	1	0	0	28	2196	0	1	0	0
65814	9	1	1	0	0	28	2196	0	1	0	0
65815	7	2	1	0	0	28	2196	0	1	1	0
65819	9	1	1	0	0	28	2196	0	1	1	0
65821	7	2	1	0	0	28	2196	1	0	1	0
65821	9	1	1	0	0	28	2196	1	0	1	0
65822	9	1	1	0	0	16	903	0	1	1	0
65823	9	1	1	0	0	16	903	0	1	1	0
65824	7	2	1	0	0	28	2196	0	1	0	0
65824	9	1	1	0	0	28	2196	0	1	0	0
65825	7	2	1	0	0	28	2196	0	1	1	0
65829	9	1	1	0	0	28	2196	0	1	1	0
65831	7	2	1	0	0	28	2196	1	0	1	0
65831	9	1	1	0	0	28	2196	1	0	1	0
65832	9	1	1	0	0	16	903	0	1	1	0
65833	9	1	1	0	0	16	903	0	1	1	0
65834	7	2	1	0	0	28	2196	0	1	0	0
65834	9	1	1	0	0	28	2196	0	1	0	0
65835	7	2	1	0	0	28	2196	0	1	1	0
65839	9	1	1	0	0	28	2196	0	1	1	0
65841	7	2	1	0	0	28	2196	1	0	1	0
65841	9	1	1	0	0	28	2196	1	0	1	0
65842	9	1	1	0	0	16	903	0	1	1	0
65843	9	1	1	0	0	16	903	0	1	1	0
65844	7	2	1	0	0	28	2196	0	1	0	0
65844	9	1	1	0	0	28	2196	0	1	0	0
65845	7	2	1	0	0	28	2196	0	1	1	0
65849	9	1	1	0	0	28	2196	0	1	1	0
65851	7	2	1	0	0	28	2196	1	0	1	0
65851	9	1	1	0	0	28	2196	1	0	1	0
65852	9	1	1	0	0	16	903	0	1	1	0
65853	9	1	1	0	0	16	903	0	1	1	0
65854	7	2	1	0	0	28	2196	0	1	0	0
65854	9	1	1	0	0	28	2196	0	1	0	0
65855	7	2	1	0	0	28	2196	0	1	1	0
65859	9	1	1	0	0	28	2196	0	1	1	0
65861	7	2	1	0	0	28	2196	1	0	1	0
65861	9	1	1	0	0	28	2196	1	0	1	0
65862	9	1	1	0	0	16	903	0	1	1	0
65863	9	1	1	0	0	16	903	0	1	1	0
65864	7	2	1	0	0	28	2196	0	1	0	0
65864	9	1	1	0	0	28	2196	0	1	0	0
65865	7	2	1	0	0	28	2196	0	1	1	0
65869	9	1	1	0	0	28	2196	0	1	1	0
65871	7	2	1	0	0	28	2196	1	0	1	0
65871	9	1	1	0	0	28	2196	1	0	1	0
65872	9	1	1	0	0	16	903	0	1	1	0
65873	9	1	1	0	0	16	903	0	1	1	0
65874	7	2	1	0	0	28	2196	0	1	0	0
65874	9	1	1	0	0	28	2196	0	1	0	0
65875	7	2	1	0	0	28	2196	0	1	1	0
65879	9	1	1	0	0	28	2196	0	1	1	0
65881	7	2	1	0	0	28	2196	1	0	1	0
65881	9	1	1	0	0	28	2196	1	0	1	0
65882	9	1	1	0	0	16	903	0	1	1	0
65883	9	1	1	0	0	16	903	0	1	1	0
65884	7	2	1	0	0	28	2196	0	1	0	0
65884	9	1	1	0	0	28	2196	0	1	0	0
65885	7	2	1	0	0	28	2196	0	1	1	0
65889	9	1	1	0	0	28	2196	0	1	1	0
65891	7	2	1	0	0	28	2196	1	0	1	0
65891	9	1	1	0	0	28	2196	1	0	1	0
65892	9	1	1	0	0	16	903	0	1	1	0
65893	9	1	1	0	0	16	903	0	1	1	0
65894	7	2	1	0	0	28	2196	0	1	0	0
65894	9	1	1	0	0	28	2196	0	1	0	0
65895	7	2	1	0	0	28	2196	0	1	1	0
65899	9	1	1	0	0	28	2196	0	1	1	0
65901	7	2	1	0	0	28	2196	1	0	1	0
65901	9	1	1	0	0	28	2196	1	0	1	0
65902	9	1	1	0	0	16	903	0	1	1	0
65903	9	1	1	0	0	16	903	0	1	1	0
65904	7	2	1	0	0	28	2196	0	1	0	0
65904	9	1	1	0	0	28	2196	0	1	0	0
65905	7	2	1	0	0	28	2196	0	1	1	0
65909	9	1	1	0	0	28	2196	0	1	1	0
65911	7	2	1	0	0	28	2196	1	0	1	0
65911	9	1	1	0	0	28	2196	1	0	1	0
65912	9	1	1	0	0	16	903	0	1	1	0
65913	9	1	1	0	0	16	903	0	1	1	0
65914	7	2	1	0	0	28	2196	0	1	0	0
65914	9	1	1	0	0	28	2196	0	1	0	0
65915	7	2	1	0	0	28	2196	0	1	1	0
65919	9	1	1	0	0	28	2196	0	1	1	0
65921	7	2	1	0	0	28	2196	1	0	1	0
65921	9	1	1	0	0	28	2196	1	0	1	0
65922	9	1	1	0	0	16	903	0	1	1	0
65923	9	1	1	0	0	16	903	0	1	1	0
65924	7	2	1	0	0	28	2196	0	1	0	0
65924	9	1	1	0	0	28	2196	0	1	0	0
65925	7	2	1	0	0	28	2196	0	1	1	0
65929	9	1	1	0	0	28	2196	0	1	1	0
65931	7	2	1	0	0	28	2196	1	0	1	0
65931	9	1	1	0	0	28	2196	1	0	1	0
65932	9	1	1	0	0	16	903	0	1	1	0
65933	9	1	1	0	0	16	903	0	1	1	0
65934	7	2	1	0	0	28	2196	0	1	0	0
65934	9	1	1	0	0	28	2196	0	1	0	0
65935	7	2	1	0	0	28	2196	0	1	1	0
65939	9	1	1	0	0	28	2196	0	1	1	0
65941	7	2	1	0	0	28	2196	1	0	1	0
65941	9	1	1	0	0	28	2196	1	0	1	0
65942	9	1	1	0	0	16	903	0	1	1	0
65943	9	1	1	0	0	16	903	0	1	1	0
65944	7	2	1	0	0	28	2196	0	1	0	0
65944	9	1	1	0	0	28	2196	0	1	0	0
65945	7	2	1	0	0	28	2196	0	1	1	0
65949	9	1	1	0	0	28	2196	0	1	1	0
65951	7	2	1	0	0	28	2196	1	0	1	0
65951	9	1	1	0	0	28	2196	1	0	1	0
65952	9	1	1	0	0	16	903	0	1	1	0
65953	9	1	1	0	0	16	903	0	1	1	0
65954	7	2	1	0	0	28	2196	0	1	0	0
65954	9	1	1	0	0	28	2196	0	1	0	0
65955	7	2	1	0	0	28	2196	0	1	1	0
65959	9	1	1	0	0	28	2196	0	1	1	0
65961	7	2	1	0	0	28	2196	1	0	1	0
65961	9	1	1	0	0	28	2196	1	0	1	0
65962	9	1	1	0	0	16	903	0	1	1	0
65963	9	1	1	0	0	16	903	0	1	1	0
65964	7	2	1	0	0	28	2196	0	1	0	0
65964	9	1	1	0	0	28	2196	0	1	0	0
65965	7	2	1	0	0	28	2196	0	1	1	0
65969	9	1	1	0	0	28	2196	0	1	1	0
65971	7	2	1	0	0	28	2196	1	0	1	0
65971	9	1	1	0	0	28	2196	1	0	1	0
65972	9	1	1	0	0	16	903	0	1	1	0
65973	9	1	1	0	0	16	903	0	1	1	0
65974	7	2	1	0	0	28	2196	0	1	0	0
65974	9	1	1	0	0	28	2196	0	1	0	0
65975	7	2	1	0	0	28	2196	0	1	1	0
65979	9	1	1	0	0	28	2196	0	1	1	0
65981	7	2	1	0	0	28	2196	1	0	1	0
65981	9	1	1	0	0	28	2196	1	0	1	0
65982	9	1	1	0	0	16	903	0	1	1	0
65983	9	1	1	0	0	16	903	0	1	1	0
65984	7	2	1	0	0	28	2196	0	1	0	0
65984	9	1	1	0	0	28	2196	0	1	0	0
65985	7	2	1	0	0	28	2196	0	1	1	0
65989	9	1	1	0	0	28	2196	0	1	1	0
65991	7	2	1	0	0	28	2196	1	0	1	0
65991	9	1	1	0	0	28	2196	1	0	1	0
65992	9	1	1	0	0	16	903	0	1	1	0
65993	9	1	1	0	0	16	903	0	1	1	0
65994	7	2	1	0	0	28	2196	0	1	0	0
65994	9	1	1	0	0	28	2196	0	1	0	0
65995	7	2	1	0	0	28	2196	0	1	1	0
65999	9	1	1	0	0	28	2196	0	1	1	0
66001	7	2	1	0	0	28	2196	1	0	1	0
66001	9	1	1	0	0	28	2196	1	0	1	0
66002	9	1	1	0	0	16	903	0	1	1	0
66003	9	1	1	0	0	16	903	0	1	1	0
66004	7	2	1	0	0	28	2196	0	1	0	0
66004	9	1	1	0	0	28	2196	0	1	0	0
66005	7	2	1	0	0	28	2196	0	1	1	0
66009	9	1	1	0	0	28	2196	0	1	1	0
66011	7	2	1	0	0	28	2196	1	0	1	0
66011	9	1	1	0	0	28	2196	1	0	1	0
66012	9	1	1	0	0	16	903	0	1	1	0
66013	9	1	1	0	0	16	903	0	1	1	0
66014	7	2	1	0	0	28	2196	0	1	0	0
66014	9	1	1	0	0	28	2196	0	1	0	0
66015	7	2	1	0	0	28	2196	0	1	1	0
66019	9	1	1	0	0	28	2196	0	1	1	0
66021	7	2	1	0	0	28	2196	1	0	1	0
66021	9	1	1	0	0	28	2196	1	0	1	0
66022	9	1	1	0	0	16	903	0	1	1	0
66023	9	1	1	0	0	16	903	0	1	1	0
66024	7	2	1	0	0	28	2196	0	1	0	0
66024	9	1	1	0	0	28	2196	0	1	0	0
66025	7	2	1	0	0	28	2196	0	1	1	0
66029	9	1	1	0	0	28	2196	0	1	1	0
66031	7	2	1	0	0	28	2196	1	0	1	0
66031	9	1	1	0	0	28	2196	1	0	1	0
66032	9	1	1	0	0	16	903	0	1	1	0
66033	9	1	1	0	0	16	903	0	1	1	0
66034	7	2	1	0	0	28	2196	0	1	0	0
66034	9	1	1	0	0	28	2196	0	1	0	0
66035	7	2	1	0	0	28	2196	0	1	1	0
66039	9	1	1	0	0	28	2196	0	1	1	0
66041	7	2	1	0	0	28	2196	1	0	1	0
66041	9	1	1	0	0	28	2196	1	0	1	0
66042	9	1	1	0	0	16	903	0	1	1	0
66043	9	1	1	0	0	16	903	0	1	1	0
66044	7	2	1	0	0	28	2196	0	1	0	0
66044	9	1	1	0	0	28	2196	0	1	0	0
66045	7	2	1	0	0	28	2196	0	1	1	0
66049	9	1	1	0	0	28	2196	0	1	1	0
66051	7	2	1	0	0	28	2196	1	0	1	0
66051	9	1	1	0	0	28	2196	1	0	1	0
66052	9	1	1	0	0	16	903	0	1	1	0
66053	9	1	1	0	0	16	903	0	1	1	0
66054	7	2	1	0	0	28	2196	0	1	0	0
66054	9	1	1	0	0	28	2196	0	1	0	0
66055	7	2	1	0	0	28	2196	0	1	1	0
66059	9	1	1	0	0	28	2196	0	1	1	0
66061	7	2	1	0	0	28	2196	1	0	1	0
66061	9	1	1	0	0	28	2196	1	0	1	0
66062	9	1	1	0	0	16	903	0	1	1	0
66063	9	1	1	0	0	16	903	0	1	1	0
66064	7	2	1	0	0	28	2196	0	1	0	0
66064	9	1	1	0	0	28	2196	0	1	0	0
66065	7	2	1	0	0	28	2196	0	1	1	0
66069	9	1	1	0	0	28	2196	0	1	1	0
66071	7	2	1	0	0	28	2196	1	0	1	0
66071	9	1	1	0	0	28	2196	1	0	1	0
66072	9	1	1	0	0	16	903	0	1	1	0
66073	9	1	1	0	0	16	903	0	1	1	0
66074	7	2	1	0	0	28	2196	0	1	0	0
66074	9	1	1	0	0	28	2196	0	1	0	0
66075	7	2	1	0	0	28	2196	0	1	1	0
66079	9	1	1	0	0	28	2196	0	1	1	0
66081	7	2	1	0	0	28	2196	1	0	1	0
66081	9	1	1	0	0	28	2196	1	0	1	0
66082	9	1	1	0	0	16	903	0	1	1	0
66083	9	1	1	0	0	16	903	0	1	1	0
66084	7	2	1	0	0	28	2196	0	1	0	0
66084	9	1	1	0	0	28	2196	0	1	0	0
66085	7	2	1	0	0	28	2196	0	1	1	0
66089	9	1	1	0	0	28	2196	0	1	1	0
66091	7	2	1	0	0	28	2196	1	0	1	0
66091	9	1	1	0	0	28	2196	1	0	1	0
66092	9	1	1	0	0	16	903	0	1	1	0
66093	9	1	1	0	0	16	903	0	1	1	0
66094	7	2	1	0	0	28	2196	0	1	0	0
66094	9	1	1	0	0	28	2196	0	1	0	0
66095	7	2	1	0	0	28	2196	0	1	1	0
66099	9	1	1	0	0	28	2196	0	1	1	0
66101	7	2	1	0	0	28	2196	1	0	1	0
66101	9	1	1	0	0	28	2196	1	0	1	0
66102	9	1	1	0	0	16	903	0	1	1	0
66103	9	1	1	0	0	16	903	0	1	1	0
66104	7	2	1	0	0	28	2196	0	1	0	0
66104	9	1	1	0	0	28	2196	0	1	0	0
66105	7	2	1	0	0	28	2196	0	1	1	0
66109	9	1	1	0	0	28	2196	0	1	1	0
66111	7	2	1	0	0	28	2196	1	0	1	0
66111	9	1	1	0	0	28	2196	1	0	1	0
66112	9	1	1	0	0	16	903	0	1	1	0
66113	9	1	1	0	0	16	903	0	1	1	0
66114	7	2	1	0	0	28	2196	0	1	0	0
66114	9	1	1	0	0	28	2196	0	1	0	0
66115	7	2	1	0	0	28	2196	0	1	1	0
66119	9	1	1	0	0	28	2196	0	1	1	0
66121	7	2	1	0	0	28	2196	1	0	1	0
66121	9	1	1	0	0	28	2196	1	0	1	0
66122	9	1	1	0	0	16	903	0	1	1	0
66123	9	1	1	0	0	16	903	0	1	1	0
66124	7	2	1	0	0	28	2196	0	1	0	0
66124	9	1	1	0	0	28	2196	0	1	0	0
66125	7	2	1	0	0	28	2196	0	1	1	0
66129	9	1	1	0	0	28	2196	0	1	1	0
66131	7	2	1	0	0	28	2196	1	0	1	0
66131	9	1	1	0	0	28	2196	1	0	1	0
66132	9	1	1	0	0	16	903	0	1	1	0
66133	9	1	1	0	0	16	903	0	1	1	0
66134	7	2	1	0	0	28	2196	0	1	0	0
66134	9	1	1	0	0	28	2196	0	1	0	0
66135	7	2	1	0	0	28	2196	0	1	1	0
66139	9	1	1	0	0	28	2196	0	1	1	0
66141	7	2	1	0	0	28	2196	1	0	1	0
66141	9	1	1	0	0	28	2196	1	0	1	0
66142	9	1	1	0	0	16	903	0	1	1	0
66143	9	1	1	0	0	16	903	0	1	1	0
66144	7	2	1	0	0	28	2196	0	1	0	0
66144	9	1	1	0	0	28	2196	0	1	0	0
66145	7	2	1	0	0	28	2196	0	1	1	0
66149	9	1	1	0	0	28	2196	0	1	1	0
66151	7	2	1	0	0	28	2196	1	0	1	0
66151	9	1	1	0	0	28	2196	1	0	1	0
66152	9	1	1	0	0	16	903	0	1	1	0
66153	9	1	1	0	0	16	903	0	1	1	0
66154	7	2	1	0	0	28	2196	0	1	0	0
66154	9	1	1	0	0	28	2196	0	1	0	0
66155	7	2	1	0	0	28	2196	0	1	1	0
66159	9	1	1	0	0	28	2196	0	1	1	0
66161	7	2	1	0	0	28	2196	1	0	1	0
66161	9	1	1	0	0	28	2196	1	0	1	0
66162	9	1	1	0	0	16	903	0	1	1	0
66163	9	1	1	0	0	16	903	0	1	1	0
66164	7	2	1	0	0	28	2196	0	1	0	0
66164	9	1	1	0	0	28	2196	0	1	0	0
66165	7	2	1	0	0	28	2196	0	1	1	0
66169	9	1	1	0	0	28	2196	0	1	1	0
66171	7	2	1	0	0	28	2196	1	0	1	0
66171	9	1	1	0	0	28	2196	1	0	1	0
66172	9	1	1	0	0	16	903	0	1	1	0
66173	9	1	1	0	0	16	903	0	1	1	0
66174	7	2	1	0	0	28	2196	0	1	0	0
66174	9	1	1	0	0	28	2196	0	1	0	0
66175	7	2	1	0	0	28	2196	0	1	1	0
66179	9	1	1	0	0	28	2196	0	1	1	0
66181	7	2	1	0	0	28	2196	1	0	1	0
66181	9	1	1	0	0	28	2196	1	0	1	0
66182	9	1	1	0	0	16	903	0	1	1	0
66183	9	1	1	0	0	16	903	0	1	1	0
66184	7	2	1	0	0	28	2196	0	1	0	0
66184	9	1	1	0	0	28	2196	0	1	0	0
66185	7	2	1	0	0	28	2196	0	1	1	0
66189	9	1	1	0	0	28	2196	0	1	1	0
66191	7	2	1	0	0	28	2196	1	0	1	0
66191	9	1	1	0	0	28	2196	1	0	1	0
66192	9	1	1	0	0	16	903	0	1	1	0
66193	9	1	1	0	0	16	903	0	1	1	0
66194	7	2	1	0	0	28	2196	0	1	0	0
66194	9	1	1	0	0	28	2196	0	1	0	0
66195	7	2	1	0	0	28	2196	0	1	1	0
66199	9	1	1	0	0	28	2196	0	1	1	0
66201	7	2	1	0	0	28	2196	1	0	1	0
66201	9	1	1	0	0	28	2196	1	0	1	0
66202	9	1	1	0	0	16	903	0	1	1	0
66203	9	1	1	0	0	16	903	0	1	1	0
66204	7	2	1	0	0	28	2196	0	1	0	0
66204	9	1	1	0	0	28	2196	0	1	0	0
66205	7	2	1	0	0	28	2196	0	1	1	0
66209	9	1	1	0	0	28	2196	0	1	1	0
66211	7	2	1	0	0	28	2196	1	0	1	0
66211	9	1	1	0	0	28	2196	1	0	1	0
66212	9	1	1	0	0	16	903	0	1	1	0
66213	9	1	1	0	0	16	903	0	1	1	0
66214	7	2	1	0	0	28	2196	0	1	0	0
66214	9	1	1	0	0	28	2196	0	1	0	0
66215	7	2	1	0	0	28	2196	0	1	1	0
66219	9	1	1	0	0	28	2196	0	1	1	0
