% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
63.907	9	1	6391	8	1	28	2196	0	0	0
63.915	9	1	6392	6	1	28	2196	0	0	0
63.917	9	1	6392	8	1	28	2196	0	0	0
63.925	9	1	6393	6	1	28	2196	0	0	0
63.927	9	1	6393	8	1	28	2196	0	0	0
63.935	9	1	6394	6	1	28	2196	0	0	0
63.937	9	1	6394	8	1	28	2196	0	0	0
63.945	9	1	6395	6	1	28	2196	0	0	0
63.947	9	1	6395	8	1	28	2196	0	0	0
63.955	9	1	6396	6	1	28	2196	0	0	0
63.957	9	1	6396	8	1	28	2196	0	0	0
63.965	9	1	6397	6	1	28	2196	0	0	0
63.967	9	1	6397	8	1	28	2196	0	0	0
63.975	9	1	6398	6	1	28	2196	0	0	0
63.977	9	1	6398	8	1	28	2196	0	0	0
63.985	9	1	6399	6	1	28	2196	0	0	0
63.987	9	1	6399	8	1	28	2196	0	0	0
63.995	9	1	6400	6	1	28	2196	0	0	0
63.997	9	1	6400	8	1	28	2196	0	0	0
64.005	9	1	6401	6	1	28	2196	0	0	0
64.007	9	1	6401	8	1	28	2196	0	0	0
64.015	9	1	6402	6	1	28	2196	0	0	0
64.017	9	1	6402	8	1	28	2196	0	0	0
64.025	9	1	6403	6	1	28	2196	0	0	0
64.027	9	1	6403	8	1	28	2196	0	0	0
64.035	9	1	6404	6	1	28	2196	0	0	0
64.037	9	1	6404	8	1	28	2196	0	0	0
64.045	9	1	6405	6	1	28	2196	0	0	0
64.047	9	1	6405	8	1	28	2196	0	0	0
64.055	9	1	6406	6	1	28	2196	0	0	0
64.057	9	1	6406	8	1	28	2196	0	0	0
64.065	9	1	6407	6	1	28	2196	0	0	0
64.067	9	1	6407	8	1	28	2196	0	0	0
64.075	9	1	6408	6	1	28	2196	0	0	0
64.077	9	1	6408	8	1	28	2196	0	0	0
64.085	9	1	6409	6	1	28	2196	0	0	0
64.087	9	1	6409	8	1	28	2196	0	0	0
64.095	9	1	6410	6	1	28	2196	0	0	0
64.097	9	1	6410	8	1	28	2196	0	0	0
64.105	9	1	6411	6	1	28	2196	0	0	0
64.107	9	1	6411	8	1	28	2196	0	0	0
64.115	9	1	6412	6	1	28	2196	0	0	0
64.117	9	1	6412	8	1	28	2196	0	0	0
64.125	9	1	6413	6	1	28	2196	0	0	0
64.127	9	1	6413	8	1	28	2196	0	0	0
64.135	9	1	6414	6	1	28	2196	0	0	0
64.137	9	1	6414	8	1	28	2196	0	0	0
64.145	9	1	6415	6	1	28	2196	0	0	0
64.147	9	1	6415	8	1	28	2196	0	0	0
64.155	9	1	6416	6	1	28	2196	0	0	0
64.157	9	1	6416	8	1	28	2196	0	0	0
64.165	9	1	6417	6	1	28	2196	0	0	0
64.167	9	1	6417	8	1	28	2196	0	0	0
64.175	9	1	6418	6	1	28	2196	0	0	0
64.177	9	1	6418	8	1	28	2196	0	0	0
64.185	9	1	6419	6	1	28	2196	0	0	0
64.187	9	1	6419	8	1	28	2196	0	0	0
64.195	9	1	6420	6	1	28	2196	0	0	0
64.197	9	1	6420	8	1	28	2196	0	0	0
64.205	9	1	6421	6	1	28	2196	0	0	0
64.207	9	1	6421	8	1	28	2196	0	0	0
64.215	9	1	6422	6	1	28	2196	0	0	0
64.217	9	1	6422	8	1	28	2196	0	0	0
64.225	9	1	6423	6	1	28	2196	0	0	0
64.227	9	1	6423	8	1	28	2196	0	0	0
64.235	9	1	6424	6	1	28	2196	0	0	0
64.237	9	1	6424	8	1	28	2196	0	0	0
64.245	9	1	6425	6	1	28	2196	0	0	0
64.247	9	1	6425	8	1	28	2196	0	0	0
64.255	9	1	6426	6	1	28	2196	0	0	0
64.257	9	1	6426	8	1	28	2196	0	0	0
64.265	9	1	6427	6	1	28	2196	0	0	0
64.267	9	1	6427	8	1	28	2196	0	0	0
64.275	9	1	6428	6	1	28	2196	0	0	0
64.277	9	1	6428	8	1	28	2196	0	0	0
64.285	9	1	6429	6	1	28	2196	0	0	0
64.287	9	1	6429	8	1	28	2196	0	0	0
64.295	9	1	6430	6	1	28	2196	0	0	0
64.297	9	1	6430	8	1	28	2196	0	0	0
64.305	9	1	6431	6	1	28	2196	0	0	0
64.307	9	1	6431	8	1	28	2196	0	0	0
64.315	9	1	6432	6	1	28	2196	0	0	0
64.317	9	1	6432	8	1	28	2196	0	0	0
64.325	9	1	6433	6	1	28	2196	0	0	0
64.327	9	1	6433	8	1	28	2196	0	0	0
64.335	9	1	6434	6	1	28	2196	0	0	0
64.337	9	1	6434	8	1	28	2196	0	0	0
64.345	9	1	6435	6	1	28	2196	0	0	0
64.347	9	1	6435	8	1	28	2196	0	0	0
64.355	9	1	6436	6	1	28	2196	0	0	0
64.357	9	1	6436	8	1	28	2196	0	0	0
64.365	9	1	6437	6	1	28	2196	0	0	0
64.367	9	1	6437	8	1	28	2196	0	0	0
64.375	9	1	6438	6	1	28	2196	0	0	0
64.377	9	1	6438	8	1	28	2196	0	0	0
64.385	9	1	6439	6	1	28	2196	0	0	0
64.387	9	1	6439	8	1	28	2196	0	0	0
64.395	9	1	6440	6	1	28	2196	0	0	0
64.397	9	1	6440	8	1	28	2196	0	0	0
64.405	9	1	6441	6	1	28	2196	0	0	0
64.407	9	1	6441	8	1	28	2196	0	0	0
64.415	9	1	6442	6	1	28	2196	0	0	0
64.417	9	1	6442	8	1	28	2196	0	0	0
64.425	9	1	6443	6	1	28	2196	0	0	0
64.427	9	1	6443	8	1	28	2196	0	0	0
64.435	9	1	6444	6	1	28	2196	0	0	0
64.437	9	1	6444	8	1	28	2196	0	0	0
64.445	9	1	6445	6	1	28	2196	0	0	0
64.447	9	1	6445	8	1	28	2196	0	0	0
64.455	9	1	6446	6	1	28	2196	0	0	0
64.457	9	1	6446	8	1	28	2196	0	0	0
64.465	9	1	6447	6	1	28	2196	0	0	0
64.467	9	1	6447	8	1	28	2196	0	0	0
64.475	9	1	6448	6	1	28	2196	0	0	0
64.477	9	1	6448	8	1	28	2196	0	0	0
64.485	9	1	6449	6	1	28	2196	0	0	0
64.487	9	1	6449	8	1	28	2196	0	0	0
64.495	9	1	6450	6	1	28	2196	0	0	0
64.497	9	1	6450	8	1	28	2196	0	0	0
64.505	9	1	6451	6	1	28	2196	0	0	0
64.507	9	1	6451	8	1	28	2196	0	0	0
64.515	9	1	6452	6	1	28	2196	0	0	0
64.517	9	1	6452	8	1	28	2196	0	0	0
64.525	9	1	6453	6	1	28	2196	0	0	0
64.527	9	1	6453	8	1	28	2196	0	0	0
64.535	9	1	6454	6	1	28	2196	0	0	0
64.537	9	1	6454	8	1	28	2196	0	0	0
64.545	9	1	6455	6	1	28	2196	0	0	0
64.547	9	1	6455	8	1	28	2196	0	0	0
64.555	9	1	6456	6	1	28	2196	0	0	0
64.557	9	1	6456	8	1	28	2196	0	0	0
64.565	9	1	6457	6	1	28	2196	0	0	0
64.567	9	1	6457	8	1	28	2196	0	0	0
64.575	9	1	6458	6	1	28	2196	0	0	0
64.577	9	1	6458	8	1	28	2196	0	0	0
64.585	9	1	6459	6	1	28	2196	0	0	0
64.587	9	1	6459	8	1	28	2196	0	0	0
64.595	9	1	6460	6	1	28	2196	0	0	0
64.597	9	1	6460	8	1	28	2196	0	0	0
64.605	9	1	6461	6	1	28	2196	0	0	0
64.607	9	1	6461	8	1	28	2196	0	0	0
64.615	9	1	6462	6	1	28	2196	0	0	0
64.617	9	1	6462	8	1	28	2196	0	0	0
64.625	9	1	6463	6	1	28	2196	0	0	0
64.627	9	1	6463	8	1	28	2196	0	0	0
64.635	9	1	6464	6	1	28	2196	0	0	0
64.637	9	1	6464	8	1	28	2196	0	0	0
64.645	9	1	6465	6	1	28	2196	0	0	0
64.647	9	1	6465	8	1	28	2196	0	0	0
64.655	9	1	6466	6	1	28	2196	0	0	0
64.657	9	1	6466	8	1	28	2196	0	0	0
64.665	9	1	6467	6	1	28	2196	0	0	0
64.667	9	1	6467	8	1	28	2196	0	0	0
64.675	9	1	6468	6	1	28	2196	0	0	0
64.677	9	1	6468	8	1	28	2196	0	0	0
64.685	9	1	6469	6	1	28	2196	0	0	0
64.687	9	1	6469	8	1	28	2196	0	0	0
64.695	9	1	6470	6	1	28	2196	0	0	0
64.697	9	1	6470	8	1	28	2196	0	0	0
64.705	9	1	6471	6	1	28	2196	0	0	0
64.707	9	1	6471	8	1	28	2196	0	0	0
64.715	9	1	6472	6	1	28	2196	0	0	0
64.717	9	1	6472	8	1	28	2196	0	0	0
64.725	9	1	6473	6	1	28	2196	0	0	0
64.727	9	1	6473	8	1	28	2196	0	0	0
64.735	9	1	6474	6	1	28	2196	0	0	0
64.737	9	1	6474	8	1	28	2196	0	0	0
64.745	9	1	6475	6	1	28	2196	0	0	0
64.747	9	1	6475	8	1	28	2196	0	0	0
64.755	9	1	6476	6	1	28	2196	0	0	0
64.757	9	1	6476	8	1	28	2196	0	0	0
64.765	9	1	6477	6	1	28	2196	0	0	0
64.767	9	1	6477	8	1	28	2196	0	0	0
64.775	9	1	6478	6	1	28	2196	0	0	0
64.777	9	1	6478	8	1	28	2196	0	0	0
64.785	9	1	6479	6	1	28	2196	0	0	0
64.787	9	1	6479	8	1	28	2196	0	0	0
64.795	9	1	6480	6	1	28	2196	0	0	0
64.797	9	1	6480	8	1	28	2196	0	0	0
64.805	9	1	6481	6	1	28	2196	0	0	0
64.807	9	1	6481	8	1	28	2196	0	0	0
64.815	9	1	6482	6	1	28	2196	0	0	0
64.817	9	1	6482	8	1	28	2196	0	0	0
64.825	9	1	6483	6	1	28	2196	0	0	0
64.827	9	1	6483	8	1	28	2196	0	0	0
64.835	9	1	6484	6	1	28	2196	0	0	0
64.837	9	1	6484	8	1	28	2196	0	0	0
64.845	9	1	6485	6	1	28	2196	0	0	0
64.847	9	1	6485	8	1	28	2196	0	0	0
64.855	9	1	6486	6	1	28	2196	0	0	0
64.857	9	1	6486	8	1	28	2196	0	0	0
64.865	9	1	6487	6	1	28	2196	0	0	0
64.867	9	1	6487	8	1	28	2196	0	0	0
64.875	9	1	6488	6	1	28	2196	0	0	0
64.877	9	1	6488	8	1	28	2196	0	0	0
64.885	9	1	6489	6	1	28	2196	0	0	0
64.887	9	1	6489	8	1	28	2196	0	0	0
64.895	9	1	6490	6	1	28	2196	0	0	0
64.897	9	1	6490	8	1	28	2196	0	0	0
64.905	9	1	6491	6	1	28	2196	0	0	0
64.907	9	1	6491	8	1	28	2196	0	0	0
64.915	9	1	6492	6	1	28	2196	0	0	0
64.917	9	1	6492	8	1	28	2196	0	0	0
64.925	9	1	6493	6	1	28	2196	0	0	0
64.927	9	1	6493	8	1	28	2196	0	0	0
64.935	9	1	6494	6	1	28	2196	0	0	0
64.937	9	1	6494	8	1	28	2196	0	0	0
64.945	9	1	6495	6	1	28	2196	0	0	0
64.947	9	1	6495	8	1	28	2196	0	0	0
64.955	9	1	6496	6	1	28	2196	0	0	0
64.957	9	1	6496	8	1	28	2196	0	0	0
64.965	9	1	6497	6	1	28	2196	0	0	0
64.967	9	1	6497	8	1	28	2196	0	0	0
64.975	9	1	6498	6	1	28	2196	0	0	0
64.977	9	1	6498	8	1	28	2196	0	0	0
64.985	9	1	6499	6	1	28	2196	0	0	0
64.987	9	1	6499	8	1	28	2196	0	0	0
64.995	9	1	6500	6	1	28	2196	0	0	0
64.997	9	1	6500	8	1	28	2196	0	0	0
65.005	9	1	6501	6	1	28	2196	0	0	0
65.007	9	1	6501	8	1	28	2196	0	0	0
65.015	9	1	6502	6	1	28	2196	0	0	0
65.017	9	1	6502	8	1	28	2196	0	0	0
65.025	9	1	6503	6	1	28	2196	0	0	0
65.027	9	1	6503	8	1	28	2196	0	0	0
65.035	9	1	6504	6	1	28	2196	0	0	0
65.037	9	1	6504	8	1	28	2196	0	0	0
65.045	9	1	6505	6	1	28	2196	0	0	0
65.047	9	1	6505	8	1	28	2196	0	0	0
65.055	9	1	6506	6	1	28	2196	0	0	0
65.057	9	1	6506	8	1	28	2196	0	0	0
65.065	9	1	6507	6	1	28	2196	0	0	0
65.067	9	1	6507	8	1	28	2196	0	0	0
65.075	9	1	6508	6	1	28	2196	0	0	0
65.077	9	1	6508	8	1	28	2196	0	0	0
65.085	9	1	6509	6	1	28	2196	0	0	0
65.087	9	1	6509	8	1	28	2196	0	0	0
65.095	9	1	6510	6	1	28	2196	0	0	0
65.097	9	1	6510	8	1	28	2196	0	0	0
65.105	9	1	6511	6	1	28	2196	0	0	0
65.107	9	1	6511	8	1	28	2196	0	0	0
65.115	9	1	6512	6	1	28	2196	0	0	0
65.117	9	1	6512	8	1	28	2196	0	0	0
65.125	9	1	6513	6	1	28	2196	0	0	0
65.127	9	1	6513	8	1	28	2196	0	0	0
65.135	9	1	6514	6	1	28	2196	0	0	0
65.137	9	1	6514	8	1	28	2196	0	0	0
65.145	9	1	6515	6	1	28	2196	0	0	0
65.147	9	1	6515	8	1	28	2196	0	0	0
65.155	9	1	6516	6	1	28	2196	0	0	0
65.157	9	1	6516	8	1	28	2196	0	0	0
65.165	9	1	6517	6	1	28	2196	0	0	0
65.167	9	1	6517	8	1	28	2196	0	0	0
65.175	9	1	6518	6	1	28	2196	0	0	0
65.177	9	1	6518	8	1	28	2196	0	0	0
65.185	9	1	6519	6	1	28	2196	0	0	0
65.187	9	1	6519	8	1	28	2196	0	0	0
65.195	9	1	6520	6	1	28	2196	0	0	0
65.197	9	1	6520	8	1	28	2196	0	0	0
65.205	9	1	6521	6	1	28	2196	0	0	0
65.207	9	1	6521	8	1	28	2196	0	0	0
65.215	9	1	6522	6	1	28	2196	0	0	0
65.217	9	1	6522	8	1	28	2196	0	0	0
65.225	9	1	6523	6	1	28	2196	0	0	0
65.227	9	1	6523	8	1	28	2196	0	0	0
65.235	9	1	6524	6	1	28	2196	0	0	0
65.237	9	1	6524	8	1	28	2196	0	0	0
65.245	9	1	6525	6	1	28	2196	0	0	0
65.247	9	1	6525	8	1	28	2196	0	0	0
65.255	9	1	6526	6	1	28	2196	0	0	0
65.257	9	1	6526	8	1	28	2196	0	0	0
65.265	9	1	6527	6	1	28	2196	0	0	0
65.267	9	1	6527	8	1	28	2196	0	0	0
65.275	9	1	6528	6	1	28	2196	0	0	0
65.277	9	1	6528	8	1	28	2196	0	0	0
65.285	9	1	6529	6	1	28	2196	0	0	0
65.287	9	1	6529	8	1	28	2196	0	0	0
65.295	9	1	6530	6	1	28	2196	0	0	0
65.297	9	1	6530	8	1	28	2196	0	0	0
65.305	9	1	6531	6	1	28	2196	0	0	0
65.307	9	1	6531	8	1	28	2196	0	0	0
65.315	9	1	6532	6	1	28	2196	0	0	0
65.317	9	1	6532	8	1	28	2196	0	0	0
65.325	9	1	6533	6	1	28	2196	0	0	0
65.327	9	1	6533	8	1	28	2196	0	0	0
65.335	9	1	6534	6	1	28	2196	0	0	0
65.337	9	1	6534	8	1	28	2196	0	0	0
65.345	9	1	6535	6	1	28	2196	0	0	0
65.347	9	1	6535	8	1	28	2196	0	0	0
65.355	9	1	6536	6	1	28	2196	0	0	0
65.357	9	1	6536	8	1	28	2196	0	0	0
65.365	9	1	6537	6	1	28	2196	0	0	0
65.367	9	1	6537	8	1	28	2196	0	0	0
65.375	9	1	6538	6	1	28	2196	0	0	0
65.377	9	1	6538	8	1	28	2196	0	0	0
65.385	9	1	6539	6	1	28	2196	0	0	0
65.387	9	1	6539	8	1	28	2196	0	0	0
65.395	9	1	6540	6	1	28	2196	0	0	0
65.397	9	1	6540	8	1	28	2196	0	0	0
65.405	9	1	6541	6	1	28	2196	0	0	0
65.407	9	1	6541	8	1	28	2196	0	0	0
65.415	9	1	6542	6	1	28	2196	0	0	0
65.417	9	1	6542	8	1	28	2196	0	0	0
65.425	9	1	6543	6	1	28	2196	0	0	0
65.427	9	1	6543	8	1	28	2196	0	0	0
65.435	9	1	6544	6	1	28	2196	0	0	0
65.437	9	1	6544	8	1	28	2196	0	0	0
65.445	9	1	6545	6	1	28	2196	0	0	0
65.447	9	1	6545	8	1	28	2196	0	0	0
65.455	9	1	6546	6	1	28	2196	0	0	0
65.457	9	1	6546	8	1	28	2196	0	0	0
65.465	9	1	6547	6	1	28	2196	0	0	0
65.467	9	1	6547	8	1	28	2196	0	0	0
65.475	9	1	6548	6	1	28	2196	0	0	0
65.477	9	1	6548	8	1	28	2196	0	0	0
65.485	9	1	6549	6	1	28	2196	0	0	0
65.487	9	1	6549	8	1	28	2196	0	0	0
65.495	9	1	6550	6	1	28	2196	0	0	0
65.497	9	1	6550	8	1	28	2196	0	0	0
65.505	9	1	6551	6	1	28	2196	0	0	0
65.507	9	1	6551	8	1	28	2196	0	0	0
65.515	9	1	6552	6	1	28	2196	0	0	0
65.517	9	1	6552	8	1	28	2196	0	0	0
65.525	9	1	6553	6	1	28	2196	0	0	0
65.527	9	1	6553	8	1	28	2196	0	0	0
65.535	9	1	6554	6	1	28	2196	0	0	0
65.537	9	1	6554	8	1	28	2196	0	0	0
65.545	9	1	6555	6	1	28	2196	0	0	0
65.547	9	1	6555	8	1	28	2196	0	0	0
65.555	9	1	6556	6	1	28	2196	0	0	0
65.557	9	1	6556	8	1	28	2196	0	0	0
65.565	9	1	6557	6	1	28	2196	0	0	0
65.567	9	1	6557	8	1	28	2196	0	0	0
65.575	9	1	6558	6	1	28	2196	0	0	0
65.577	9	1	6558	8	1	28	2196	0	0	0
65.585	9	1	6559	6	1	28	2196	0	0	0
65.587	9	1	6559	8	1	28	2196	0	0	0
65.595	9	1	6560	6	1	28	2196	0	0	0
65.597	9	1	6560	8	1	28	2196	0	0	0
65.605	9	1	6561	6	1	28	2196	0	0	0
65.607	9	1	6561	8	1	28	2196	0	0	0
65.615	9	1	6562	6	1	28	2196	0	0	0
65.617	9	1	6562	8	1	28	2196	0	0	0
65.625	9	1	6563	6	1	28	2196	0	0	0
65.627	9	1	6563	8	1	28	2196	0	0	0
65.635	9	1	6564	6	1	28	2196	0	0	0
65.637	9	1	6564	8	1	28	2196	0	0	0
65.645	9	1	6565	6	1	28	2196	0	0	0
65.647	9	1	6565	8	1	28	2196	0	0	0
65.655	9	1	6566	6	1	28	2196	0	0	0
65.657	9	1	6566	8	1	28	2196	0	0	0
65.665	9	1	6567	6	1	28	2196	0	0	0
65.667	9	1	6567	8	1	28	2196	0	0	0
65.675	9	1	6568	6	1	28	2196	0	0	0
65.677	9	1	6568	8	1	28	2196	0	0	0
65.685	9	1	6569	6	1	28	2196	0	0	0
65.687	9	1	6569	8	1	28	2196	0	0	0
65.695	9	1	6570	6	1	28	2196	0	0	0
65.697	9	1	6570	8	1	28	2196	0	0	0
65.705	9	1	6571	6	1	28	2196	0	0	0
65.707	9	1	6571	8	1	28	2196	0	0	0
65.715	9	1	6572	6	1	28	2196	0	0	0
65.717	9	1	6572	8	1	28	2196	0	0	0
65.725	9	1	6573	6	1	28	2196	0	0	0
65.727	9	1	6573	8	1	28	2196	0	0	0
65.735	9	1	6574	6	1	28	2196	0	0	0
65.737	9	1	6574	8	1	28	2196	0	0	0
65.745	9	1	6575	6	1	28	2196	0	0	0
65.747	9	1	6575	8	1	28	2196	0	0	0
65.755	9	1	6576	6	1	28	2196	0	0	0
65.757	9	1	6576	8	1	28	2196	0	0	0
65.765	9	1	6577	6	1	28	2196	0	0	0
65.767	9	1	6577	8	1	28	2196	0	0	0
65.775	9	1	6578	6	1	28	2196	0	0	0
65.777	9	1	6578	8	1	28	2196	0	0	0
65.785	9	1	6579	6	1	28	2196	0	0	0
65.787	9	1	6579	8	1	28	2196	0	0	0
65.795	9	1	6580	6	1	28	2196	0	0	0
65.797	9	1	6580	8	1	28	2196	0	0	0
65.805	9	1	6581	6	1	28	2196	0	0	0
65.807	9	1	6581	8	1	28	2196	0	0	0
65.815	9	1	6582	6	1	28	2196	0	0	0
65.817	9	1	6582	8	1	28	2196	0	0	0
65.825	9	1	6583	6	1	28	2196	0	0	0
65.827	9	1	6583	8	1	28	2196	0	0	0
65.835	9	1	6584	6	1	28	2196	0	0	0
65.837	9	1	6584	8	1	28	2196	0	0	0
65.845	9	1	6585	6	1	28	2196	0	0	0
65.847	9	1	6585	8	1	28	2196	0	0	0
65.855	9	1	6586	6	1	28	2196	0	0	0
65.857	9	1	6586	8	1	28	2196	0	0	0
65.865	9	1	6587	6	1	28	2196	0	0	0
65.867	9	1	6587	8	1	28	2196	0	0	0
65.875	9	1	6588	6	1	28	2196	0	0	0
65.877	9	1	6588	8	1	28	2196	0	0	0
65.885	9	1	6589	6	1	28	2196	0	0	0
65.887	9	1	6589	8	1	28	2196	0	0	0
65.895	9	1	6590	6	1	28	2196	0	0	0
65.897	9	1	6590	8	1	28	2196	0	0	0
65.905	9	1	6591	6	1	28	2196	0	0	0
65.907	9	1	6591	8	1	28	2196	0	0	0
65.915	9	1	6592	6	1	28	2196	0	0	0
65.917	9	1	6592	8	1	28	2196	0	0	0
65.925	9	1	6593	6	1	28	2196	0	0	0
65.927	9	1	6593	8	1	28	2196	0	0	0
65.935	9	1	6594	6	1	28	2196	0	0	0
65.937	9	1	6594	8	1	28	2196	0	0	0
65.945	9	1	6595	6	1	28	2196	0	0	0
65.947	9	1	6595	8	1	28	2196	0	0	0
65.955	9	1	6596	6	1	28	2196	0	0	0
65.957	9	1	6596	8	1	28	2196	0	0	0
65.965	9	1	6597	6	1	28	2196	0	0	0
65.967	9	1	6597	8	1	28	2196	0	0	0
65.975	9	1	6598	6	1	28	2196	0	0	0
65.977	9	1	6598	8	1	28	2196	0	0	0
65.985	9	1	6599	6	1	28	2196	0	0	0
65.987	9	1	6599	8	1	28	2196	0	0	0
65.995	9	1	6600	6	1	28	2196	0	0	0
65.997	9	1	6600	8	1	28	2196	0	0	0
66.005	9	1	6601	6	1	28	2196	0	0	0
66.007	9	1	6601	8	1	28	2196	0	0	0
66.015	9	1	6602	6	1	28	2196	0	0	0
66.017	9	1	6602	8	1	28	2196	0	0	0
66.025	9	1	6603	6	1	28	2196	0	0	0
66.027	9	1	6603	8	1	28	2196	0	0	0
66.035	9	1	6604	6	1	28	2196	0	0	0
66.037	9	1	6604	8	1	28	2196	0	0	0
66.045	9	1	6605	6	1	28	2196	0	0	0
66.047	9	1	6605	8	1	28	2196	0	0	0
66.055	9	1	6606	6	1	28	2196	0	0	0
66.057	9	1	6606	8	1	28	2196	0	0	0
66.065	9	1	6607	6	1	28	2196	0	0	0
66.067	9	1	6607	8	1	28	2196	0	0	0
66.075	9	1	6608	6	1	28	2196	0	0	0
66.077	9	1	6608	8	1	28	2196	0	0	0
66.085	9	1	6609	6	1	28	2196	0	0	0
66.087	9	1	6609	8	1	28	2196	0	0	0
66.095	9	1	6610	6	1	28	2196	0	0	0
66.097	9	1	6610	8	1	28	2196	0	0	0
66.105	9	1	6611	6	1	28	2196	0	0	0
66.107	9	1	6611	8	1	28	2196	0	0	0
66.115	9	1	6612	6	1	28	2196	0	0	0
66.117	9	1	6612	8	1	28	2196	0	0	0
66.125	9	1	6613	6	1	28	2196	0	0	0
66.127	9	1	6613	8	1	28	2196	0	0	0
66.135	9	1	6614	6	1	28	2196	0	0	0
66.137	9	1	6614	8	1	28	2196	0	0	0
66.145	9	1	6615	6	1	28	2196	0	0	0
66.147	9	1	6615	8	1	28	2196	0	0	0
66.155	9	1	6616	6	1	28	2196	0	0	0
66.157	9	1	6616	8	1	28	2196	0	0	0
66.165	9	1	6617	6	1	28	2196	0	0	0
66.167	9	1	6617	8	1	28	2196	0	0	0
66.175	9	1	6618	6	1	28	2196	0	0	0
66.177	9	1	6618	8	1	28	2196	0	0	0
66.185	9	1	6619	6	1	28	2196	0	0	0
66.187	9	1	6619	8	1	28	2196	0	0	0
66.195	9	1	6620	6	1	28	2196	0	0	0
66.197	9	1	6620	8	1	28	2196	0	0	0
66.205	9	1	6621	6	1	28	2196	0	0	0
66.207	9	1	6621	8	1	28	2196	0	0	0
66.215	9	1	6622	6	1	28	2196	0	0	0
66.217	9	1	6622	8	1	28	2196	0	0	0
66.225	9	1	6623	6	1	28	2196	0	0	0
66.227	9	1	6623	8	1	28	2196	0	0	0
66.235	9	1	6624	6	1	28	2196	0	0	0
66.237	9	1	6624	8	1	28	2196	0	0	0
66.245	9	1	6625	6	1	28	2196	0	0	0
66.247	9	1	6625	8	1	28	2196	0	0	0
66.255	9	1	6626	6	1	28	2196	0	0	0
66.257	9	1	6626	8	1	28	2196	0	0	0
66.265	9	1	6627	6	1	28	2196	0	0	0
66.267	9	1	6627	8	1	28	2196	0	0	0
66.275	9	1	6628	6	1	28	2196	0	0	0
66.277	9	1	6628	8	1	28	2196	0	0	0
66.285	9	1	6629	6	1	28	2196	0	0	0
66.287	9	1	6629	8	1	28	2196	0	0	0
66.295	9	1	6630	6	1	28	2196	0	0	0
66.297	9	1	6630	8	1	28	2196	0	0	0
66.305	9	1	6631	6	1	28	2196	0	0	0
66.307	9	1	6631	8	1	28	2196	0	0	0
66.315	9	1	6632	6	1	28	2196	0	0	0
66.317	9	1	6632	8	1	28	2196	0	0	0
66.325	9	1	6633	6	1	28	2196	0	0	0
66.327	9	1	6633	8	1	28	2196	0	0	0
66.335	9	1	6634	6	1	28	2196	0	0	0
66.337	9	1	6634	8	1	28	2196	0	0	0
66.345	9	1	6635	6	1	28	2196	0	0	0
66.347	9	1	6635	8	1	28	2196	0	0	0
66.355	9	1	6636	6	1	28	2196	0	0	0
66.357	9	1	6636	8	1	28	2196	0	0	0
66.365	9	1	6637	6	1	28	2196	0	0	0
66.367	9	1	6637	8	1	28	2196	0	0	0
66.375	9	1	6638	6	1	28	2196	0	0	0
66.377	9	1	6638	8	1	28	2196	0	0	0
66.385	9	1	6639	6	1	28	2196	0	0	0
66.387	9	1	6639	8	1	28	2196	0	0	0
66.395	9	1	6640	6	1	28	2196	0	0	0
66.397	9	1	6640	8	1	28	2196	0	0	0
66.405	9	1	6641	6	1	28	2196	0	0	0
66.407	9	1	6641	8	1	28	2196	0	0	0
66.415	9	1	6642	6	1	28	2196	0	0	0
66.417	9	1	6642	8	1	28	2196	0	0	0
66.425	9	1	6643	6	1	28	2196	0	0	0
66.427	9	1	6643	8	1	28	2196	0	0	0
66.435	9	1	6644	6	1	28	2196	0	0	0
66.437	9	1	6644	8	1	28	2196	0	0	0
66.445	9	1	6645	6	1	28	2196	0	0	0
66.447	9	1	6645	8	1	28	2196	0	0	0
66.455	9	1	6646	6	1	28	2196	0	0	0
66.457	9	1	6646	8	1	28	2196	0	0	0
66.465	9	1	6647	6	1	28	2196	0	0	0
66.467	9	1	6647	8	1	28	2196	0	0	0
66.475	9	1	6648	6	1	28	2196	0	0	0
66.477	9	1	6648	8	1	28	2196	0	0	0
66.485	9	1	6649	6	1	28	2196	0	0	0
66.487	9	1	6649	8	1	28	2196	0	0	0
66.495	9	1	6650	6	1	28	2196	0	0	0
66.497	9	1	6650	8	1	28	2196	0	0	0
66.505	9	1	6651	6	1	28	2196	0	0	0
66.507	9	1	6651	8	1	28	2196	0	0	0
66.515	9	1	6652	6	1	28	2196	0	0	0
66.517	9	1	6652	8	1	28	2196	0	0	0
66.525	9	1	6653	6	1	28	2196	0	0	0
66.527	9	1	6653	8	1	28	2196	0	0	0
66.535	9	1	6654	6	1	28	2196	0	0	0
66.537	9	1	6654	8	1	28	2196	0	0	0
66.545	9	1	6655	6	1	28	2196	0	0	0
66.547	9	1	6655	8	1	28	2196	0	0	0
66.555	9	1	6656	6	1	28	2196	0	0	0
66.557	9	1	6656	8	1	28	2196	0	0	0
66.565	9	1	6657	6	1	28	2196	0	0	0
66.567	9	1	6657	8	1	28	2196	0	0	0
66.575	9	1	6658	6	1	28	2196	0	0	0
66.577	9	1	6658	8	1	28	2196	0	0	0
66.585	9	1	6659	6	1	28	2196	0	0	0
