% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
5726	1	1	1	0	28	2292	0	1	1	0
5736	1	1	1	0	28	2292	0	1	1	0
5746	1	1	1	0	28	2292	0	1	1	0
5756	1	1	1	0	28	2292	0	1	1	0
5766	1	1	1	0	28	2292	0	1	1	0
5776	1	1	1	0	28	2292	0	1	1	0
5786	1	1	1	0	28	2292	0	1	1	0
5796	1	1	1	0	28	2292	0	1	1	0
5806	1	1	1	0	28	2292	0	1	1	0
5816	1	1	1	0	28	2292	0	1	1	0
5826	1	1	1	0	28	2292	0	1	1	0
5836	1	1	1	0	28	2292	0	1	1	0
5846	1	1	1	0	28	2292	0	1	1	0
5856	1	1	1	0	28	2292	0	1	1	0
5866	1	1	1	0	28	2292	0	1	1	0
5876	1	1	1	0	28	2292	0	1	1	0
5886	1	1	1	0	28	2292	0	1	1	0
5896	1	1	1	0	28	2292	0	1	1	0
5906	1	1	1	0	28	2292	0	1	1	0
5916	1	1	1	0	28	2292	0	1	1	0
5926	1	1	1	0	28	2292	0	1	1	0
5936	1	1	1	0	28	2292	0	1	1	0
5946	1	1	1	0	28	2292	0	1	1	0
5956	1	1	1	0	28	2292	0	1	1	0
5966	1	1	1	0	28	2292	0	1	1	0
5976	1	1	1	0	28	2292	0	1	1	0
5986	1	1	1	0	28	2292	0	1	1	0
5996	1	1	1	0	28	2292	0	1	1	0
6006	1	1	1	0	28	2292	0	1	1	0
6016	1	1	1	0	28	2292	0	1	1	0
6026	1	1	1	0	28	2292	0	1	1	0
6036	1	1	1	0	28	2292	0	1	1	0
6046	1	1	1	0	28	2292	0	1	1	0
6056	1	1	1	0	28	2292	0	1	1	0
6066	1	1	1	0	28	2292	0	1	1	0
6076	1	1	1	0	28	2292	0	1	1	0
6086	1	1	1	0	28	2292	0	1	1	0
6096	1	1	1	0	28	2292	0	1	1	0
6106	1	1	1	0	28	2292	0	1	1	0
6116	1	1	1	0	28	2292	0	1	1	0
6126	1	1	1	0	28	2292	0	1	1	0
6136	1	1	1	0	28	2292	0	1	1	0
6146	1	1	1	0	28	2292	0	1	1	0
6156	1	1	1	0	28	2292	0	1	1	0
6166	1	1	1	0	28	2292	0	1	1	0
6176	1	1	1	0	28	2292	0	1	1	0
6186	1	1	1	0	28	2292	0	1	1	0
6196	1	1	1	0	28	2292	0	1	1	0
6206	1	1	1	0	28	2292	0	1	1	0
6216	1	1	1	0	28	2292	0	1	1	0
6226	1	1	1	0	28	2292	0	1	1	0
6236	1	1	1	0	28	2292	0	1	1	0
6246	1	1	1	0	28	2292	0	1	1	0
6256	1	1	1	0	28	2292	0	1	1	0
6266	1	1	1	0	28	2292	0	1	1	0
6276	1	1	1	0	28	2292	0	1	1	0
6286	1	1	1	0	28	2292	0	1	1	0
6296	1	1	1	0	28	2292	0	1	1	0
6306	1	1	1	0	28	2292	0	1	1	0
6316	1	1	1	0	28	2292	0	1	1	0
6326	1	1	1	0	28	2292	0	1	1	0
6336	1	1	1	0	28	2292	0	1	1	0
6346	1	1	1	0	28	2292	0	1	1	0
6356	1	1	1	0	28	2292	0	1	1	0
6366	1	1	1	0	28	2292	0	1	1	0
6376	1	1	1	0	28	2292	0	1	1	0
6386	1	1	1	0	28	2292	0	1	1	0
6396	1	1	1	0	28	2292	0	1	1	0
6406	1	1	1	0	28	2292	0	1	1	0
6416	1	1	1	0	28	2292	0	1	1	0
6426	1	1	1	0	28	2292	0	1	1	0
6436	1	1	1	0	28	2292	0	1	1	0
6446	1	1	1	0	28	2292	0	1	1	0
6456	1	1	1	0	28	2292	0	1	1	0
6466	1	1	1	0	28	2292	0	1	1	0
6476	1	1	1	0	28	2292	0	1	1	0
6486	1	1	1	0	28	2292	0	1	1	0
6496	1	1	1	0	28	2292	0	1	1	0
6506	1	1	1	0	28	2292	0	1	1	0
6516	1	1	1	0	28	2292	0	1	1	0
6526	1	1	1	0	28	2292	0	1	1	0
6536	1	1	1	0	28	2292	0	1	1	0
6546	1	1	1	0	28	2292	0	1	1	0
6556	1	1	1	0	28	2292	0	1	1	0
6566	1	1	1	0	28	2292	0	1	1	0
6576	1	1	1	0	28	2292	0	1	1	0
6586	1	1	1	0	28	2292	0	1	1	0
6596	1	1	1	0	28	2292	0	1	1	0
6606	1	1	1	0	28	2292	0	1	1	0
6616	1	1	1	0	28	2292	0	1	1	0
6626	1	1	1	0	28	2292	0	1	1	0
6636	1	1	1	0	28	2292	0	1	1	0
6646	1	1	1	0	28	2292	0	1	1	0
6656	1	1	1	0	28	2292	0	1	1	0
6666	1	1	1	0	28	2292	0	1	1	0
6676	1	1	1	0	28	2292	0	1	1	0
6686	1	1	1	0	28	2292	0	1	1	0
6696	1	1	1	0	28	2292	0	1	1	0
6706	1	1	1	0	28	2292	0	1	1	0
6716	1	1	1	0	28	2292	0	1	1	0
6726	1	1	1	0	28	2292	0	1	1	0
6736	1	1	1	0	28	2292	0	1	1	0
6746	1	1	1	0	28	2292	0	1	1	0
6756	1	1	1	0	28	2292	0	1	1	0
6766	1	1	1	0	28	2292	0	1	1	0
6776	1	1	1	0	28	2292	0	1	1	0
6786	1	1	1	0	28	2292	0	1	1	0
6796	1	1	1	0	28	2292	0	1	1	0
6806	1	1	1	0	28	2292	0	1	1	0
6816	1	1	1	0	28	2292	0	1	1	0
6826	1	1	1	0	28	2292	0	1	1	0
6836	1	1	1	0	28	2292	0	1	1	0
6846	1	1	1	0	28	2292	0	1	1	0
6856	1	1	1	0	28	2292	0	1	1	0
6866	1	1	1	0	28	2292	0	1	1	0
6876	1	1	1	0	28	2292	0	1	1	0
6886	1	1	1	0	28	2292	0	1	1	0
6896	1	1	1	0	28	2292	0	1	1	0
6906	1	1	1	0	28	2292	0	1	1	0
6916	1	1	1	0	28	2292	0	1	1	0
6926	1	1	1	0	28	2292	0	1	1	0
6936	1	1	1	0	28	2292	0	1	1	0
6946	1	1	1	0	28	2292	0	1	1	0
6956	1	1	1	0	28	2292	0	1	1	0
6966	1	1	1	0	28	2292	0	1	1	0
6976	1	1	1	0	28	2292	0	1	1	0
6986	1	1	1	0	28	2292	0	1	1	0
6996	1	1	1	0	28	2292	0	1	1	0
7006	1	1	1	0	28	2292	0	1	1	0
7016	1	1	1	0	28	2292	0	1	1	0
7026	1	1	1	0	28	2292	0	1	1	0
7036	1	1	1	0	28	2292	0	1	1	0
7046	1	1	1	0	28	2292	0	1	1	0
7056	1	1	1	0	28	2292	0	1	1	0
7066	1	1	1	0	28	2292	0	1	1	0
7076	1	1	1	0	28	2292	0	1	1	0
7086	1	1	1	0	28	2292	0	1	1	0
7096	1	1	1	0	28	2292	0	1	1	0
7106	1	1	1	0	28	2292	0	1	1	0
7116	1	1	1	0	28	2292	0	1	1	0
7126	1	1	1	0	28	2292	0	1	1	0
7136	1	1	1	0	28	2292	0	1	1	0
7146	1	1	1	0	28	2292	0	1	1	0
7156	1	1	1	0	28	2292	0	1	1	0
7166	1	1	1	0	28	2292	0	1	1	0
7176	1	1	1	0	28	2292	0	1	1	0
7186	1	1	1	0	28	2292	0	1	1	0
7196	1	1	1	0	28	2292	0	1	1	0
7206	1	1	1	0	28	2292	0	1	1	0
7216	1	1	1	0	28	2292	0	1	1	0
7226	1	1	1	0	28	2292	0	1	1	0
7236	1	1	1	0	28	2292	0	1	1	0
7246	1	1	1	0	28	2292	0	1	1	0
7256	1	1	1	0	28	2292	0	1	1	0
7266	1	1	1	0	28	2292	0	1	1	0
7276	1	1	1	0	28	2292	0	1	1	0
7286	1	1	1	0	28	2292	0	1	1	0
7296	1	1	1	0	28	2292	0	1	1	0
7306	1	1	1	0	28	2292	0	1	1	0
7316	1	1	1	0	28	2292	0	1	1	0
7326	1	1	1	0	28	2292	0	1	1	0
7336	1	1	1	0	28	2292	0	1	1	0
7346	1	1	1	0	28	2292	0	1	1	0
7356	1	1	1	0	28	2292	0	1	1	0
7366	1	1	1	0	28	2292	0	1	1	0
7376	1	1	1	0	28	2292	0	1	1	0
7386	1	1	1	0	28	2292	0	1	1	0
7396	1	1	1	0	28	2292	0	1	1	0
7406	1	1	1	0	28	2292	0	1	1	0
7416	1	1	1	0	28	2292	0	1	1	0
7426	1	1	1	0	28	2292	0	1	1	0
7436	1	1	1	0	28	2292	0	1	1	0
7446	1	1	1	0	28	2292	0	1	1	0
7456	1	1	1	0	28	2292	0	1	1	0
7466	1	1	1	0	28	2292	0	1	1	0
7476	1	1	1	0	28	2292	0	1	1	0
7486	1	1	1	0	28	2292	0	1	1	0
7496	1	1	1	0	28	2292	0	1	1	0
7506	1	1	1	0	28	2292	0	1	1	0
7516	1	1	1	0	28	2292	0	1	1	0
7526	1	1	1	0	28	2292	0	1	1	0
7536	1	1	1	0	28	2292	0	1	1	0
7546	1	1	1	0	28	2292	0	1	1	0
7556	1	1	1	0	28	2292	0	1	1	0
7566	1	1	1	0	28	2292	0	1	1	0
7576	1	1	1	0	28	2292	0	1	1	0
7586	1	1	1	0	28	2292	0	1	1	0
7596	1	1	1	0	28	2292	0	1	1	0
7606	1	1	1	0	28	2292	0	1	1	0
7616	1	1	1	0	28	2292	0	1	1	0
7626	1	1	1	0	28	2292	0	1	1	0
7636	1	1	1	0	28	2292	0	1	1	0
7646	1	1	1	0	28	2292	0	1	1	0
7656	1	1	1	0	28	2292	0	1	1	0
7666	1	1	1	0	28	2292	0	1	1	0
7676	1	1	1	0	28	2292	0	1	1	0
7686	1	1	1	0	28	2292	0	1	1	0
7696	1	1	1	0	28	2292	0	1	1	0
7706	1	1	1	0	28	2292	0	1	1	0
7716	1	1	1	0	28	2292	0	1	1	0
7726	1	1	1	0	28	2292	0	1	1	0
7736	1	1	1	0	28	2292	0	1	1	0
7746	1	1	1	0	28	2292	0	1	1	0
7756	1	1	1	0	28	2292	0	1	1	0
7766	1	1	1	0	28	2292	0	1	1	0
7776	1	1	1	0	28	2292	0	1	1	0
7786	1	1	1	0	28	2292	0	1	1	0
7796	1	1	1	0	28	2292	0	1	1	0
7806	1	1	1	0	28	2292	0	1	1	0
7816	1	1	1	0	28	2292	0	1	1	0
7826	1	1	1	0	28	2292	0	1	1	0
7836	1	1	1	0	28	2292	0	1	1	0
7846	1	1	1	0	28	2292	0	1	1	0
7856	1	1	1	0	28	2292	0	1	1	0
7866	1	1	1	0	28	2292	0	1	1	0
7876	1	1	1	0	28	2292	0	1	1	0
7886	1	1	1	0	28	2292	0	1	1	0
7896	1	1	1	0	28	2292	0	1	1	0
7906	1	1	1	0	28	2292	0	1	1	0
7916	1	1	1	0	28	2292	0	1	1	0
7926	1	1	1	0	28	2292	0	1	1	0
7936	1	1	1	0	28	2292	0	1	1	0
7946	1	1	1	0	28	2292	0	1	1	0
7956	1	1	1	0	28	2292	0	1	1	0
7966	1	1	1	0	28	2292	0	1	1	0
7976	1	1	1	0	28	2292	0	1	1	0
7986	1	1	1	0	28	2292	0	1	1	0
7996	1	1	1	0	28	2292	0	1	1	0
8006	1	1	1	0	28	2292	0	1	1	0
8016	1	1	1	0	28	2292	0	1	1	0
8026	1	1	1	0	28	2292	0	1	1	0
8036	1	1	1	0	28	2292	0	1	1	0
8046	1	1	1	0	28	2292	0	1	1	0
8056	1	1	1	0	28	2292	0	1	1	0
8066	1	1	1	0	28	2292	0	1	1	0
8076	1	1	1	0	28	2292	0	1	1	0
8086	1	1	1	0	28	2292	0	1	1	0
8096	1	1	1	0	28	2292	0	1	1	0
8106	1	1	1	0	28	2292	0	1	1	0
8116	1	1	1	0	28	2292	0	1	1	0
8126	1	1	1	0	28	2292	0	1	1	0
8136	1	1	1	0	28	2292	0	1	1	0
8146	1	1	1	0	28	2292	0	1	1	0
8156	1	1	1	0	28	2292	0	1	1	0
8166	1	1	1	0	28	2292	0	1	1	0
8176	1	1	1	0	28	2292	0	1	1	0
8186	1	1	1	0	28	2292	0	1	1	0
8196	1	1	1	0	28	2292	0	1	1	0
8206	1	1	1	0	28	2292	0	1	1	0
8216	1	1	1	0	28	2292	0	1	1	0
8226	1	1	1	0	28	2292	0	1	1	0
8236	1	1	1	0	28	2292	0	1	1	0
8246	1	1	1	0	28	2292	0	1	1	0
8256	1	1	1	0	28	2292	0	1	1	0
8266	1	1	1	0	28	2292	0	1	1	0
8276	1	1	1	0	28	2292	0	1	1	0
8286	1	1	1	0	28	2292	0	1	1	0
8296	1	1	1	0	28	2292	0	1	1	0
8306	1	1	1	0	28	2292	0	1	1	0
8316	1	1	1	0	28	2292	0	1	1	0
8326	1	1	1	0	28	2292	0	1	1	0
8336	1	1	1	0	28	2292	0	1	1	0
8346	1	1	1	0	28	2292	0	1	1	0
8356	1	1	1	0	28	2292	0	1	1	0
8366	1	1	1	0	28	2292	0	1	1	0
8376	1	1	1	0	28	2292	0	1	1	0
8386	1	1	1	0	28	2292	0	1	1	0
8396	1	1	1	0	28	2292	0	1	1	0
8406	1	1	1	0	28	2292	0	1	1	0
8416	1	1	1	0	28	2292	0	1	1	0
8426	1	1	1	0	28	2292	0	1	1	0
8436	1	1	1	0	28	2292	0	1	1	0
8446	1	1	1	0	28	2292	0	1	1	0
8456	1	1	1	0	28	2292	0	1	1	0
8466	1	1	1	0	28	2292	0	1	1	0
8476	1	1	1	0	28	2292	0	1	1	0
8486	1	1	1	0	28	2292	0	1	1	0
8496	1	1	1	0	28	2292	0	1	1	0
8506	1	1	1	0	28	2292	0	1	1	0
8516	1	1	1	0	28	2292	0	1	1	0
8526	1	1	1	0	28	2292	0	1	1	0
8536	1	1	1	0	28	2292	0	1	1	0
8546	1	1	1	0	28	2292	0	1	1	0
8556	1	1	1	0	28	2292	0	1	1	0
8566	1	1	1	0	28	2292	0	1	1	0
8576	1	1	1	0	28	2292	0	1	1	0
8586	1	1	1	0	28	2292	0	1	1	0
8596	1	1	1	0	28	2292	0	1	1	0
8606	1	1	1	0	28	2292	0	1	1	0
8616	1	1	1	0	28	2292	0	1	1	0
8626	1	1	1	0	28	2292	0	1	1	0
8636	1	1	1	0	28	2292	0	1	1	0
8646	1	1	1	0	28	2292	0	1	1	0
8656	1	1	1	0	28	2292	0	1	1	0
8666	1	1	1	0	28	2292	0	1	1	0
8676	1	1	1	0	28	2292	0	1	1	0
8686	1	1	1	0	28	2292	0	1	1	0
8696	1	1	1	0	28	2292	0	1	1	0
8706	1	1	1	0	28	2292	0	1	1	0
8716	1	1	1	0	28	2292	0	1	1	0
8726	1	1	1	0	28	2292	0	1	1	0
8736	1	1	1	0	28	2292	0	1	1	0
8746	1	1	1	0	28	2292	0	1	1	0
8756	1	1	1	0	28	2292	0	1	1	0
8766	1	1	1	0	28	2292	0	1	1	0
8776	1	1	1	0	28	2292	0	1	1	0
8786	1	1	1	0	28	2292	0	1	1	0
8796	1	1	1	0	28	2292	0	1	1	0
8806	1	1	1	0	28	2292	0	1	1	0
8816	1	1	1	0	28	2292	0	1	1	0
8826	1	1	1	0	28	2292	0	1	1	0
8836	1	1	1	0	28	2292	0	1	1	0
8846	1	1	1	0	28	2292	0	1	1	0
8856	1	1	1	0	28	2292	0	1	1	0
8866	1	1	1	0	28	2292	0	1	1	0
8876	1	1	1	0	28	2292	0	1	1	0
8886	1	1	1	0	28	2292	0	1	1	0
8896	1	1	1	0	28	2292	0	1	1	0
8906	1	1	1	0	28	2292	0	1	1	0
8916	1	1	1	0	28	2292	0	1	1	0
8926	1	1	1	0	28	2292	0	1	1	0
8936	1	1	1	0	28	2292	0	1	1	0
8946	1	1	1	0	28	2292	0	1	1	0
8956	1	1	1	0	28	2292	0	1	1	0
8966	1	1	1	0	28	2292	0	1	1	0
8976	1	1	1	0	28	2292	0	1	1	0
8986	1	1	1	0	28	2292	0	1	1	0
8996	1	1	1	0	28	2292	0	1	1	0
9006	1	1	1	0	28	2292	0	1	1	0
9016	1	1	1	0	28	2292	0	1	1	0
9026	1	1	1	0	28	2292	0	1	1	0
9036	1	1	1	0	28	2292	0	1	1	0
9046	1	1	1	0	28	2292	0	1	1	0
9056	1	1	1	0	28	2292	0	1	1	0
9066	1	1	1	0	28	2292	0	1	1	0
9076	1	1	1	0	28	2292	0	1	1	0
9086	1	1	1	0	28	2292	0	1	1	0
9096	1	1	1	0	28	2292	0	1	1	0
9106	1	1	1	0	28	2292	0	1	1	0
9116	1	1	1	0	28	2292	0	1	1	0
9126	1	1	1	0	28	2292	0	1	1	0
9136	1	1	1	0	28	2292	0	1	1	0
9146	1	1	1	0	28	2292	0	1	1	0
9156	1	1	1	0	28	2292	0	1	1	0
9166	1	1	1	0	28	2292	0	1	1	0
9176	1	1	1	0	28	2292	0	1	1	0
9186	1	1	1	0	28	2292	0	1	1	0
9196	1	1	1	0	28	2292	0	1	1	0
9206	1	1	1	0	28	2292	0	1	1	0
9216	1	1	1	0	28	2292	0	1	1	0
9226	1	1	1	0	28	2292	0	1	1	0
9236	1	1	1	0	28	2292	0	1	1	0
9246	1	1	1	0	28	2292	0	1	1	0
9256	1	1	1	0	28	2292	0	1	1	0
9266	1	1	1	0	28	2292	0	1	1	0
9276	1	1	1	0	28	2292	0	1	1	0
9286	1	1	1	0	28	2292	0	1	1	0
9296	1	1	1	0	28	2292	0	1	1	0
9306	1	1	1	0	28	2292	0	1	1	0
9316	1	1	1	0	28	2292	0	1	1	0
9326	1	1	1	0	28	2292	0	1	1	0
9336	1	1	1	0	28	2292	0	1	1	0
9346	1	1	1	0	28	2292	0	1	1	0
9356	1	1	1	0	28	2292	0	1	1	0
9366	1	1	1	0	28	2292	0	1	1	0
9376	1	1	1	0	28	2292	0	1	1	0
9386	1	1	1	0	28	2292	0	1	1	0
9396	1	1	1	0	28	2292	0	1	1	0
9406	1	1	1	0	28	2292	0	1	1	0
9416	1	1	1	0	28	2292	0	1	1	0
9426	1	1	1	0	28	2292	0	1	1	0
9436	1	1	1	0	28	2292	0	1	1	0
9446	1	1	1	0	28	2292	0	1	1	0
9456	1	1	1	0	28	2292	0	1	1	0
9466	1	1	1	0	28	2292	0	1	1	0
9476	1	1	1	0	28	2292	0	1	1	0
9486	1	1	1	0	28	2292	0	1	1	0
9496	1	1	1	0	28	2292	0	1	1	0
9506	1	1	1	0	28	2292	0	1	1	0
9516	1	1	1	0	28	2292	0	1	1	0
9526	1	1	1	0	28	2292	0	1	1	0
9536	1	1	1	0	28	2292	0	1	1	0
9546	1	1	1	0	28	2292	0	1	1	0
9556	1	1	1	0	28	2292	0	1	1	0
9566	1	1	1	0	28	2292	0	1	1	0
9576	1	1	1	0	28	2292	0	1	1	0
9586	1	1	1	0	28	2292	0	1	1	0
9596	1	1	1	0	28	2292	0	1	1	0
9606	1	1	1	0	28	2292	0	1	1	0
9616	1	1	1	0	28	2292	0	1	1	0
9626	1	1	1	0	28	2292	0	1	1	0
9636	1	1	1	0	28	2292	0	1	1	0
9646	1	1	1	0	28	2292	0	1	1	0
9656	1	1	1	0	28	2292	0	1	1	0
9666	1	1	1	0	28	2292	0	1	1	0
9676	1	1	1	0	28	2292	0	1	1	0
9686	1	1	1	0	28	2292	0	1	1	0
9696	1	1	1	0	28	2292	0	1	1	0
9706	1	1	1	0	28	2292	0	1	1	0
9716	1	1	1	0	28	2292	0	1	1	0
9726	1	1	1	0	28	2292	0	1	1	0
9736	1	1	1	0	28	2292	0	1	1	0
9746	1	1	1	0	28	2292	0	1	1	0
9756	1	1	1	0	28	2292	0	1	1	0
9766	1	1	1	0	28	2292	0	1	1	0
9776	1	1	1	0	28	2292	0	1	1	0
9786	1	1	1	0	28	2292	0	1	1	0
9796	1	1	1	0	28	2292	0	1	1	0
9806	1	1	1	0	28	2292	0	1	1	0
9816	1	1	1	0	28	2292	0	1	1	0
9826	1	1	1	0	28	2292	0	1	1	0
9836	1	1	1	0	28	2292	0	1	1	0
9846	1	1	1	0	28	2292	0	1	1	0
9856	1	1	1	0	28	2292	0	1	1	0
9866	1	1	1	0	28	2292	0	1	1	0
9876	1	1	1	0	28	2292	0	1	1	0
9886	1	1	1	0	28	2292	0	1	1	0
9896	1	1	1	0	28	2292	0	1	1	0
9906	1	1	1	0	28	2292	0	1	1	0
9916	1	1	1	0	28	2292	0	1	1	0
9926	1	1	1	0	28	2292	0	1	1	0
9936	1	1	1	0	28	2292	0	1	1	0
9946	1	1	1	0	28	2292	0	1	1	0
9956	1	1	1	0	28	2292	0	1	1	0
9966	1	1	1	0	28	2292	0	1	1	0
9976	1	1	1	0	28	2292	0	1	1	0
9986	1	1	1	0	28	2292	0	1	1	0
9996	1	1	1	0	28	2292	0	1	1	0
10006	1	1	1	0	28	2292	0	1	1	0
10016	1	1	1	0	28	2292	0	1	1	0
10026	1	1	1	0	28	2292	0	1	1	0
10036	1	1	1	0	28	2292	0	1	1	0
10046	1	1	1	0	28	2292	0	1	1	0
10056	1	1	1	0	28	2292	0	1	1	0
10066	1	1	1	0	28	2292	0	1	1	0
10076	1	1	1	0	28	2292	0	1	1	0
10086	1	1	1	0	28	2292	0	1	1	0
10096	1	1	1	0	28	2292	0	1	1	0
10106	1	1	1	0	28	2292	0	1	1	0
10116	1	1	1	0	28	2292	0	1	1	0
10126	1	1	1	0	28	2292	0	1	1	0
10136	1	1	1	0	28	2292	0	1	1	0
10146	1	1	1	0	28	2292	0	1	1	0
10156	1	1	1	0	28	2292	0	1	1	0
10166	1	1	1	0	28	2292	0	1	1	0
10176	1	1	1	0	28	2292	0	1	1	0
10186	1	1	1	0	28	2292	0	1	1	0
10196	1	1	1	0	28	2292	0	1	1	0
10206	1	1	1	0	28	2292	0	1	1	0
10216	1	1	1	0	28	2292	0	1	1	0
10226	1	1	1	0	28	2292	0	1	1	0
10236	1	1	1	0	28	2292	0	1	1	0
10246	1	1	1	0	28	2292	0	1	1	0
10256	1	1	1	0	28	2292	0	1	1	0
10266	1	1	1	0	28	2292	0	1	1	0
10276	1	1	1	0	28	2292	0	1	1	0
10286	1	1	1	0	28	2292	0	1	1	0
10296	1	1	1	0	28	2292	0	1	1	0
10306	1	1	1	0	28	2292	0	1	1	0
10316	1	1	1	0	28	2292	0	1	1	0
10326	1	1	1	0	28	2292	0	1	1	0
10336	1	1	1	0	28	2292	0	1	1	0
10346	1	1	1	0	28	2292	0	1	1	0
10356	1	1	1	0	28	2292	0	1	1	0
10366	1	1	1	0	28	2292	0	1	1	0
10376	1	1	1	0	28	2292	0	1	1	0
10386	1	1	1	0	28	2292	0	1	1	0
10396	1	1	1	0	28	2292	0	1	1	0
10406	1	1	1	0	28	2292	0	1	1	0
10416	1	1	1	0	28	2292	0	1	1	0
10426	1	1	1	0	28	2292	0	1	1	0
10436	1	1	1	0	28	2292	0	1	1	0
10446	1	1	1	0	28	2292	0	1	1	0
10456	1	1	1	0	28	2292	0	1	1	0
10466	1	1	1	0	28	2292	0	1	1	0
10476	1	1	1	0	28	2292	0	1	1	0
10486	1	1	1	0	28	2292	0	1	1	0
10496	1	1	1	0	28	2292	0	1	1	0
10506	1	1	1	0	28	2292	0	1	1	0
10516	1	1	1	0	28	2292	0	1	1	0
10526	1	1	1	0	28	2292	0	1	1	0
10536	1	1	1	0	28	2292	0	1	1	0
10546	1	1	1	0	28	2292	0	1	1	0
10556	1	1	1	0	28	2292	0	1	1	0
10566	1	1	1	0	28	2292	0	1	1	0
10576	1	1	1	0	28	2292	0	1	1	0
10586	1	1	1	0	28	2292	0	1	1	0
10596	1	1	1	0	28	2292	0	1	1	0
10606	1	1	1	0	28	2292	0	1	1	0
10616	1	1	1	0	28	2292	0	1	1	0
10626	1	1	1	0	28	2292	0	1	1	0
10636	1	1	1	0	28	2292	0	1	1	0
10646	1	1	1	0	28	2292	0	1	1	0
10656	1	1	1	0	28	2292	0	1	1	0
10666	1	1	1	0	28	2292	0	1	1	0
10676	1	1	1	0	28	2292	0	1	1	0
10686	1	1	1	0	28	2292	0	1	1	0
10696	1	1	1	0	28	2292	0	1	1	0
10706	1	1	1	0	28	2292	0	1	1	0
10716	1	1	1	0	28	2292	0	1	1	0
10726	1	1	1	0	28	2292	0	1	1	0
10736	1	1	1	0	28	2292	0	1	1	0
10746	1	1	1	0	28	2292	0	1	1	0
10756	1	1	1	0	28	2292	0	1	1	0
10766	1	1	1	0	28	2292	0	1	1	0
10776	1	1	1	0	28	2292	0	1	1	0
10786	1	1	1	0	28	2292	0	1	1	0
10796	1	1	1	0	28	2292	0	1	1	0
10806	1	1	1	0	28	2292	0	1	1	0
10816	1	1	1	0	28	2292	0	1	1	0
10826	1	1	1	0	28	2292	0	1	1	0
10836	1	1	1	0	28	2292	0	1	1	0
10846	1	1	1	0	28	2292	0	1	1	0
10856	1	1	1	0	28	2292	0	1	1	0
10866	1	1	1	0	28	2292	0	1	1	0
10876	1	1	1	0	28	2292	0	1	1	0
10886	1	1	1	0	28	2292	0	1	1	0
10896	1	1	1	0	28	2292	0	1	1	0
10906	1	1	1	0	28	2292	0	1	1	0
10916	1	1	1	0	28	2292	0	1	1	0
10926	1	1	1	0	28	2292	0	1	1	0
10936	1	1	1	0	28	2292	0	1	1	0
10946	1	1	1	0	28	2292	0	1	1	0
10956	1	1	1	0	28	2292	0	1	1	0
10966	1	1	1	0	28	2292	0	1	1	0
10976	1	1	1	0	28	2292	0	1	1	0
10986	1	1	1	0	28	2292	0	1	1	0
10996	1	1	1	0	28	2292	0	1	1	0
11006	1	1	1	0	28	2292	0	1	1	0
11016	1	1	1	0	28	2292	0	1	1	0
11026	1	1	1	0	28	2292	0	1	1	0
11036	1	1	1	0	28	2292	0	1	1	0
11046	1	1	1	0	28	2292	0	1	1	0
11056	1	1	1	0	28	2292	0	1	1	0
11066	1	1	1	0	28	2292	0	1	1	0
11076	1	1	1	0	28	2292	0	1	1	0
11086	1	1	1	0	28	2292	0	1	1	0
11096	1	1	1	0	28	2292	0	1	1	0
11106	1	1	1	0	28	2292	0	1	1	0
11116	1	1	1	0	28	2292	0	1	1	0
11126	1	1	1	0	28	2292	0	1	1	0
11136	1	1	1	0	28	2292	0	1	1	0
11146	1	1	1	0	28	2292	0	1	1	0
11156	1	1	1	0	28	2292	0	1	1	0
11166	1	1	1	0	28	2292	0	1	1	0
11176	1	1	1	0	28	2292	0	1	1	0
11186	1	1	1	0	28	2292	0	1	1	0
11196	1	1	1	0	28	2292	0	1	1	0
11206	1	1	1	0	28	2292	0	1	1	0
11216	1	1	1	0	28	2292	0	1	1	0
11226	1	1	1	0	28	2292	0	1	1	0
11236	1	1	1	0	28	2292	0	1	1	0
11246	1	1	1	0	28	2292	0	1	1	0
11256	1	1	1	0	28	2292	0	1	1	0
11266	1	1	1	0	28	2292	0	1	1	0
11276	1	1	1	0	28	2292	0	1	1	0
11286	1	1	1	0	28	2292	0	1	1	0
11296	1	1	1	0	28	2292	0	1	1	0
11306	1	1	1	0	28	2292	0	1	1	0
11316	1	1	1	0	28	2292	0	1	1	0
11326	1	1	1	0	28	2292	0	1	1	0
11336	1	1	1	0	28	2292	0	1	1	0
11346	1	1	1	0	28	2292	0	1	1	0
11356	1	1	1	0	28	2292	0	1	1	0
11366	1	1	1	0	28	2292	0	1	1	0
11376	1	1	1	0	28	2292	0	1	1	0
11386	1	1	1	0	28	2292	0	1	1	0
11396	1	1	1	0	28	2292	0	1	1	0
11406	1	1	1	0	28	2292	0	1	1	0
11416	1	1	1	0	28	2292	0	1	1	0
11426	1	1	1	0	28	2292	0	1	1	0
11436	1	1	1	0	28	2292	0	1	1	0
11446	1	1	1	0	28	2292	0	1	1	0
11456	1	1	1	0	28	2292	0	1	1	0
11466	1	1	1	0	28	2292	0	1	1	0
11476	1	1	1	0	28	2292	0	1	1	0
11486	1	1	1	0	28	2292	0	1	1	0
11496	1	1	1	0	28	2292	0	1	1	0
11506	1	1	1	0	28	2292	0	1	1	0
11516	1	1	1	0	28	2292	0	1	1	0
11526	1	1	1	0	28	2292	0	1	1	0
