% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
68.23	9	1	6824	1	1	28	2292	0
68.232	9	1	6824	3	1	28	2292	0
68.24	9	1	6825	1	1	28	2292	0
68.242	9	1	6825	3	1	28	2292	0
68.25	9	1	6826	1	1	28	2292	0
68.252	9	1	6826	3	1	28	2292	0
68.26	9	1	6827	1	1	28	2292	0
68.262	9	1	6827	3	1	28	2292	0
68.27	9	1	6828	1	1	28	2292	0
68.272	9	1	6828	3	1	28	2292	0
68.28	9	1	6829	1	1	28	2292	0
68.282	9	1	6829	3	1	28	2292	0
68.29	9	1	6830	1	1	28	2292	0
68.292	9	1	6830	3	1	28	2292	0
68.3	9	1	6831	1	1	28	2292	0
68.302	9	1	6831	3	1	28	2292	0
68.31	9	1	6832	1	1	28	2292	0
68.312	9	1	6832	3	1	28	2292	0
68.32	9	1	6833	1	1	28	2292	0
68.322	9	1	6833	3	1	28	2292	0
68.33	9	1	6834	1	1	28	2292	0
68.332	9	1	6834	3	1	28	2292	0
68.34	9	1	6835	1	1	28	2292	0
68.342	9	1	6835	3	1	28	2292	0
68.35	9	1	6836	1	1	28	2292	0
68.352	9	1	6836	3	1	28	2292	0
68.36	9	1	6837	1	1	28	2292	0
68.362	9	1	6837	3	1	28	2292	0
68.37	9	1	6838	1	1	28	2292	0
68.372	9	1	6838	3	1	28	2292	0
68.38	9	1	6839	1	1	28	2292	0
68.382	9	1	6839	3	1	28	2292	0
68.39	9	1	6840	1	1	28	2292	0
68.392	9	1	6840	3	1	28	2292	0
68.4	9	1	6841	1	1	28	2292	0
68.402	9	1	6841	3	1	28	2292	0
68.41	9	1	6842	1	1	28	2292	0
68.412	9	1	6842	3	1	28	2292	0
68.42	9	1	6843	1	1	28	2292	0
68.422	9	1	6843	3	1	28	2292	0
68.43	9	1	6844	1	1	28	2292	0
68.432	9	1	6844	3	1	28	2292	0
68.44	9	1	6845	1	1	28	2292	0
68.442	9	1	6845	3	1	28	2292	0
68.45	9	1	6846	1	1	28	2292	0
68.452	9	1	6846	3	1	28	2292	0
68.46	9	1	6847	1	1	28	2292	0
68.462	9	1	6847	3	1	28	2292	0
68.47	9	1	6848	1	1	28	2292	0
68.472	9	1	6848	3	1	28	2292	0
68.48	9	1	6849	1	1	28	2292	0
68.482	9	1	6849	3	1	28	2292	0
68.49	9	1	6850	1	1	28	2292	0
68.492	9	1	6850	3	1	28	2292	0
68.5	9	1	6851	1	1	28	2292	0
68.502	9	1	6851	3	1	28	2292	0
68.51	9	1	6852	1	1	28	2292	0
68.512	9	1	6852	3	1	28	2292	0
68.52	9	1	6853	1	1	28	2292	0
68.522	9	1	6853	3	1	28	2292	0
68.53	9	1	6854	1	1	28	2292	0
68.532	9	1	6854	3	1	28	2292	0
68.54	9	1	6855	1	1	28	2292	0
68.542	9	1	6855	3	1	28	2292	0
68.55	9	1	6856	1	1	28	2292	0
68.552	9	1	6856	3	1	28	2292	0
68.56	9	1	6857	1	1	28	2292	0
68.562	9	1	6857	3	1	28	2292	0
68.57	9	1	6858	1	1	28	2292	0
68.572	9	1	6858	3	1	28	2292	0
68.58	9	1	6859	1	1	28	2292	0
68.582	9	1	6859	3	1	28	2292	0
68.59	9	1	6860	1	1	28	2292	0
68.592	9	1	6860	3	1	28	2292	0
68.6	9	1	6861	1	1	28	2292	0
68.602	9	1	6861	3	1	28	2292	0
68.61	9	1	6862	1	1	28	2292	0
68.612	9	1	6862	3	1	28	2292	0
68.62	9	1	6863	1	1	28	2292	0
68.622	9	1	6863	3	1	28	2292	0
68.63	9	1	6864	1	1	28	2292	0
68.632	9	1	6864	3	1	28	2292	0
68.64	9	1	6865	1	1	28	2292	0
68.642	9	1	6865	3	1	28	2292	0
68.65	9	1	6866	1	1	28	2292	0
68.652	9	1	6866	3	1	28	2292	0
68.66	9	1	6867	1	1	28	2292	0
68.662	9	1	6867	3	1	28	2292	0
68.67	9	1	6868	1	1	28	2292	0
68.672	9	1	6868	3	1	28	2292	0
68.68	9	1	6869	1	1	28	2292	0
68.682	9	1	6869	3	1	28	2292	0
68.69	9	1	6870	1	1	28	2292	0
68.692	9	1	6870	3	1	28	2292	0
68.7	9	1	6871	1	1	28	2292	0
68.702	9	1	6871	3	1	28	2292	0
68.71	9	1	6872	1	1	28	2292	0
68.712	9	1	6872	3	1	28	2292	0
68.72	9	1	6873	1	1	28	2292	0
68.722	9	1	6873	3	1	28	2292	0
68.73	9	1	6874	1	1	28	2292	0
68.732	9	1	6874	3	1	28	2292	0
68.74	9	1	6875	1	1	28	2292	0
68.742	9	1	6875	3	1	28	2292	0
68.75	9	1	6876	1	1	28	2292	0
68.752	9	1	6876	3	1	28	2292	0
68.76	9	1	6877	1	1	28	2292	0
68.762	9	1	6877	3	1	28	2292	0
68.77	9	1	6878	1	1	28	2292	0
68.772	9	1	6878	3	1	28	2292	0
68.78	9	1	6879	1	1	28	2292	0
68.782	9	1	6879	3	1	28	2292	0
68.79	9	1	6880	1	1	28	2292	0
68.792	9	1	6880	3	1	28	2292	0
68.8	9	1	6881	1	1	28	2292	0
68.802	9	1	6881	3	1	28	2292	0
68.81	9	1	6882	1	1	28	2292	0
68.812	9	1	6882	3	1	28	2292	0
68.82	9	1	6883	1	1	28	2292	0
68.822	9	1	6883	3	1	28	2292	0
68.83	9	1	6884	1	1	28	2292	0
68.832	9	1	6884	3	1	28	2292	0
68.84	9	1	6885	1	1	28	2292	0
68.842	9	1	6885	3	1	28	2292	0
68.85	9	1	6886	1	1	28	2292	0
68.852	9	1	6886	3	1	28	2292	0
68.86	9	1	6887	1	1	28	2292	0
68.862	9	1	6887	3	1	28	2292	0
68.87	9	1	6888	1	1	28	2292	0
68.872	9	1	6888	3	1	28	2292	0
68.88	9	1	6889	1	1	28	2292	0
68.882	9	1	6889	3	1	28	2292	0
68.89	9	1	6890	1	1	28	2292	0
68.892	9	1	6890	3	1	28	2292	0
68.9	9	1	6891	1	1	28	2292	0
68.902	9	1	6891	3	1	28	2292	0
68.91	9	1	6892	1	1	28	2292	0
68.912	9	1	6892	3	1	28	2292	0
68.92	9	1	6893	1	1	28	2292	0
68.922	9	1	6893	3	1	28	2292	0
68.93	9	1	6894	1	1	28	2292	0
68.932	9	1	6894	3	1	28	2292	0
68.94	9	1	6895	1	1	28	2292	0
68.942	9	1	6895	3	1	28	2292	0
68.95	9	1	6896	1	1	28	2292	0
68.952	9	1	6896	3	1	28	2292	0
68.96	9	1	6897	1	1	28	2292	0
68.962	9	1	6897	3	1	28	2292	0
68.97	9	1	6898	1	1	28	2292	0
68.972	9	1	6898	3	1	28	2292	0
68.98	9	1	6899	1	1	28	2292	0
68.982	9	1	6899	3	1	28	2292	0
68.99	9	1	6900	1	1	28	2292	0
68.992	9	1	6900	3	1	28	2292	0
69	9	1	6901	1	1	28	2292	0
69.002	9	1	6901	3	1	28	2292	0
69.01	9	1	6902	1	1	28	2292	0
69.012	9	1	6902	3	1	28	2292	0
69.02	9	1	6903	1	1	28	2292	0
69.022	9	1	6903	3	1	28	2292	0
69.03	9	1	6904	1	1	28	2292	0
69.032	9	1	6904	3	1	28	2292	0
69.04	9	1	6905	1	1	28	2292	0
69.042	9	1	6905	3	1	28	2292	0
69.05	9	1	6906	1	1	28	2292	0
69.052	9	1	6906	3	1	28	2292	0
69.06	9	1	6907	1	1	28	2292	0
69.062	9	1	6907	3	1	28	2292	0
69.07	9	1	6908	1	1	28	2292	0
69.072	9	1	6908	3	1	28	2292	0
69.08	9	1	6909	1	1	28	2292	0
69.082	9	1	6909	3	1	28	2292	0
69.09	9	1	6910	1	1	28	2292	0
69.092	9	1	6910	3	1	28	2292	0
69.1	9	1	6911	1	1	28	2292	0
69.102	9	1	6911	3	1	28	2292	0
69.11	9	1	6912	1	1	28	2292	0
69.112	9	1	6912	3	1	28	2292	0
69.12	9	1	6913	1	1	28	2292	0
69.122	9	1	6913	3	1	28	2292	0
69.13	9	1	6914	1	1	28	2292	0
69.132	9	1	6914	3	1	28	2292	0
69.14	9	1	6915	1	1	28	2292	0
69.142	9	1	6915	3	1	28	2292	0
69.15	9	1	6916	1	1	28	2292	0
69.152	9	1	6916	3	1	28	2292	0
69.16	9	1	6917	1	1	28	2292	0
69.162	9	1	6917	3	1	28	2292	0
69.17	9	1	6918	1	1	28	2292	0
69.172	9	1	6918	3	1	28	2292	0
69.18	9	1	6919	1	1	28	2292	0
69.182	9	1	6919	3	1	28	2292	0
69.19	9	1	6920	1	1	28	2292	0
69.192	9	1	6920	3	1	28	2292	0
69.2	9	1	6921	1	1	28	2292	0
69.202	9	1	6921	3	1	28	2292	0
69.21	9	1	6922	1	1	28	2292	0
69.212	9	1	6922	3	1	28	2292	0
69.22	9	1	6923	1	1	28	2292	0
69.222	9	1	6923	3	1	28	2292	0
69.23	9	1	6924	1	1	28	2292	0
69.232	9	1	6924	3	1	28	2292	0
69.24	9	1	6925	1	1	28	2292	0
69.242	9	1	6925	3	1	28	2292	0
69.25	9	1	6926	1	1	28	2292	0
69.252	9	1	6926	3	1	28	2292	0
69.26	9	1	6927	1	1	28	2292	0
69.262	9	1	6927	3	1	28	2292	0
69.27	9	1	6928	1	1	28	2292	0
69.272	9	1	6928	3	1	28	2292	0
69.28	9	1	6929	1	1	28	2292	0
69.282	9	1	6929	3	1	28	2292	0
69.29	9	1	6930	1	1	28	2292	0
69.292	9	1	6930	3	1	28	2292	0
69.3	9	1	6931	1	1	28	2292	0
69.302	9	1	6931	3	1	28	2292	0
69.31	9	1	6932	1	1	28	2292	0
69.312	9	1	6932	3	1	28	2292	0
69.32	9	1	6933	1	1	28	2292	0
69.322	9	1	6933	3	1	28	2292	0
69.33	9	1	6934	1	1	28	2292	0
69.332	9	1	6934	3	1	28	2292	0
69.34	9	1	6935	1	1	28	2292	0
69.342	9	1	6935	3	1	28	2292	0
69.35	9	1	6936	1	1	28	2292	0
69.352	9	1	6936	3	1	28	2292	0
69.36	9	1	6937	1	1	28	2292	0
69.362	9	1	6937	3	1	28	2292	0
69.37	9	1	6938	1	1	28	2292	0
69.372	9	1	6938	3	1	28	2292	0
69.38	9	1	6939	1	1	28	2292	0
69.382	9	1	6939	3	1	28	2292	0
69.39	9	1	6940	1	1	28	2292	0
69.392	9	1	6940	3	1	28	2292	0
69.4	9	1	6941	1	1	28	2292	0
69.402	9	1	6941	3	1	28	2292	0
69.41	9	1	6942	1	1	28	2292	0
69.412	9	1	6942	3	1	28	2292	0
69.42	9	1	6943	1	1	28	2292	0
69.422	9	1	6943	3	1	28	2292	0
69.43	9	1	6944	1	1	28	2292	0
69.432	9	1	6944	3	1	28	2292	0
69.44	9	1	6945	1	1	28	2292	0
69.442	9	1	6945	3	1	28	2292	0
69.45	9	1	6946	1	1	28	2292	0
69.452	9	1	6946	3	1	28	2292	0
69.46	9	1	6947	1	1	28	2292	0
69.462	9	1	6947	3	1	28	2292	0
69.47	9	1	6948	1	1	28	2292	0
69.472	9	1	6948	3	1	28	2292	0
69.48	9	1	6949	1	1	28	2292	0
69.482	9	1	6949	3	1	28	2292	0
69.49	9	1	6950	1	1	28	2292	0
69.492	9	1	6950	3	1	28	2292	0
69.5	9	1	6951	1	1	28	2292	0
69.502	9	1	6951	3	1	28	2292	0
69.51	9	1	6952	1	1	28	2292	0
69.512	9	1	6952	3	1	28	2292	0
69.52	9	1	6953	1	1	28	2292	0
69.522	9	1	6953	3	1	28	2292	0
69.53	9	1	6954	1	1	28	2292	0
69.532	9	1	6954	3	1	28	2292	0
69.54	9	1	6955	1	1	28	2292	0
69.542	9	1	6955	3	1	28	2292	0
69.55	9	1	6956	1	1	28	2292	0
69.552	9	1	6956	3	1	28	2292	0
69.56	9	1	6957	1	1	28	2292	0
69.562	9	1	6957	3	1	28	2292	0
69.57	9	1	6958	1	1	28	2292	0
69.572	9	1	6958	3	1	28	2292	0
69.58	9	1	6959	1	1	28	2292	0
69.582	9	1	6959	3	1	28	2292	0
69.59	9	1	6960	1	1	28	2292	0
69.592	9	1	6960	3	1	28	2292	0
69.6	9	1	6961	1	1	28	2292	0
69.602	9	1	6961	3	1	28	2292	0
69.61	9	1	6962	1	1	28	2292	0
69.612	9	1	6962	3	1	28	2292	0
69.62	9	1	6963	1	1	28	2292	0
69.622	9	1	6963	3	1	28	2292	0
69.63	9	1	6964	1	1	28	2292	0
69.632	9	1	6964	3	1	28	2292	0
69.64	9	1	6965	1	1	28	2292	0
69.642	9	1	6965	3	1	28	2292	0
69.65	9	1	6966	1	1	28	2292	0
69.652	9	1	6966	3	1	28	2292	0
69.66	9	1	6967	1	1	28	2292	0
69.662	9	1	6967	3	1	28	2292	0
69.67	9	1	6968	1	1	28	2292	0
69.672	9	1	6968	3	1	28	2292	0
69.68	9	1	6969	1	1	28	2292	0
69.682	9	1	6969	3	1	28	2292	0
69.69	9	1	6970	1	1	28	2292	0
69.692	9	1	6970	3	1	28	2292	0
69.7	9	1	6971	1	1	28	2292	0
69.702	9	1	6971	3	1	28	2292	0
69.71	9	1	6972	1	1	28	2292	0
69.712	9	1	6972	3	1	28	2292	0
69.72	9	1	6973	1	1	28	2292	0
69.722	9	1	6973	3	1	28	2292	0
69.73	9	1	6974	1	1	28	2292	0
69.732	9	1	6974	3	1	28	2292	0
69.74	9	1	6975	1	1	28	2292	0
69.742	9	1	6975	3	1	28	2292	0
69.75	9	1	6976	1	1	28	2292	0
69.752	9	1	6976	3	1	28	2292	0
69.76	9	1	6977	1	1	28	2292	0
69.762	9	1	6977	3	1	28	2292	0
69.77	9	1	6978	1	1	28	2292	0
69.772	9	1	6978	3	1	28	2292	0
69.78	9	1	6979	1	1	28	2292	0
69.782	9	1	6979	3	1	28	2292	0
69.79	9	1	6980	1	1	28	2292	0
69.792	9	1	6980	3	1	28	2292	0
69.8	9	1	6981	1	1	28	2292	0
69.802	9	1	6981	3	1	28	2292	0
69.81	9	1	6982	1	1	28	2292	0
69.812	9	1	6982	3	1	28	2292	0
69.82	9	1	6983	1	1	28	2292	0
69.822	9	1	6983	3	1	28	2292	0
69.83	9	1	6984	1	1	28	2292	0
69.832	9	1	6984	3	1	28	2292	0
69.84	9	1	6985	1	1	28	2292	0
69.842	9	1	6985	3	1	28	2292	0
69.85	9	1	6986	1	1	28	2292	0
69.852	9	1	6986	3	1	28	2292	0
69.86	9	1	6987	1	1	28	2292	0
69.862	9	1	6987	3	1	28	2292	0
69.87	9	1	6988	1	1	28	2292	0
69.872	9	1	6988	3	1	28	2292	0
69.88	9	1	6989	1	1	28	2292	0
69.882	9	1	6989	3	1	28	2292	0
69.89	9	1	6990	1	1	28	2292	0
69.892	9	1	6990	3	1	28	2292	0
69.9	9	1	6991	1	1	28	2292	0
69.902	9	1	6991	3	1	28	2292	0
69.91	9	1	6992	1	1	28	2292	0
69.912	9	1	6992	3	1	28	2292	0
69.92	9	1	6993	1	1	28	2292	0
69.922	9	1	6993	3	1	28	2292	0
69.93	9	1	6994	1	1	28	2292	0
69.932	9	1	6994	3	1	28	2292	0
69.94	9	1	6995	1	1	28	2292	0
69.942	9	1	6995	3	1	28	2292	0
69.95	9	1	6996	1	1	28	2292	0
69.952	9	1	6996	3	1	28	2292	0
69.96	9	1	6997	1	1	28	2292	0
69.962	9	1	6997	3	1	28	2292	0
69.97	9	1	6998	1	1	28	2292	0
69.972	9	1	6998	3	1	28	2292	0
69.98	9	1	6999	1	1	28	2292	0
69.982	9	1	6999	3	1	28	2292	0
69.99	9	1	7000	1	1	28	2292	0
69.992	9	1	7000	3	1	28	2292	0
70	9	1	7001	1	1	28	2292	0
70.002	9	1	7001	3	1	28	2292	0
70.01	9	1	7002	1	1	28	2292	0
70.012	9	1	7002	3	1	28	2292	0
70.02	9	1	7003	1	1	28	2292	0
70.022	9	1	7003	3	1	28	2292	0
70.03	9	1	7004	1	1	28	2292	0
70.032	9	1	7004	3	1	28	2292	0
70.04	9	1	7005	1	1	28	2292	0
70.042	9	1	7005	3	1	28	2292	0
70.05	9	1	7006	1	1	28	2292	0
70.052	9	1	7006	3	1	28	2292	0
70.06	9	1	7007	1	1	28	2292	0
70.062	9	1	7007	3	1	28	2292	0
70.07	9	1	7008	1	1	28	2292	0
70.072	9	1	7008	3	1	28	2292	0
70.08	9	1	7009	1	1	28	2292	0
70.082	9	1	7009	3	1	28	2292	0
70.09	9	1	7010	1	1	28	2292	0
70.092	9	1	7010	3	1	28	2292	0
70.1	9	1	7011	1	1	28	2292	0
70.102	9	1	7011	3	1	28	2292	0
70.11	9	1	7012	1	1	28	2292	0
70.112	9	1	7012	3	1	28	2292	0
70.12	9	1	7013	1	1	28	2292	0
70.122	9	1	7013	3	1	28	2292	0
70.13	9	1	7014	1	1	28	2292	0
70.132	9	1	7014	3	1	28	2292	0
70.14	9	1	7015	1	1	28	2292	0
70.142	9	1	7015	3	1	28	2292	0
70.15	9	1	7016	1	1	28	2292	0
70.152	9	1	7016	3	1	28	2292	0
70.16	9	1	7017	1	1	28	2292	0
70.162	9	1	7017	3	1	28	2292	0
70.17	9	1	7018	1	1	28	2292	0
70.172	9	1	7018	3	1	28	2292	0
70.18	9	1	7019	1	1	28	2292	0
70.182	9	1	7019	3	1	28	2292	0
70.19	9	1	7020	1	1	28	2292	0
70.192	9	1	7020	3	1	28	2292	0
70.2	9	1	7021	1	1	28	2292	0
70.202	9	1	7021	3	1	28	2292	0
70.21	9	1	7022	1	1	28	2292	0
70.212	9	1	7022	3	1	28	2292	0
70.22	9	1	7023	1	1	28	2292	0
70.222	9	1	7023	3	1	28	2292	0
70.23	9	1	7024	1	1	28	2292	0
70.232	9	1	7024	3	1	28	2292	0
70.24	9	1	7025	1	1	28	2292	0
70.242	9	1	7025	3	1	28	2292	0
70.25	9	1	7026	1	1	28	2292	0
70.252	9	1	7026	3	1	28	2292	0
70.26	9	1	7027	1	1	28	2292	0
70.262	9	1	7027	3	1	28	2292	0
70.27	9	1	7028	1	1	28	2292	0
70.272	9	1	7028	3	1	28	2292	0
70.28	9	1	7029	1	1	28	2292	0
70.282	9	1	7029	3	1	28	2292	0
70.29	9	1	7030	1	1	28	2292	0
70.292	9	1	7030	3	1	28	2292	0
70.3	9	1	7031	1	1	28	2292	0
70.302	9	1	7031	3	1	28	2292	0
70.31	9	1	7032	1	1	28	2292	0
70.312	9	1	7032	3	1	28	2292	0
70.32	9	1	7033	1	1	28	2292	0
70.322	9	1	7033	3	1	28	2292	0
70.33	9	1	7034	1	1	28	2292	0
70.332	9	1	7034	3	1	28	2292	0
70.34	9	1	7035	1	1	28	2292	0
70.342	9	1	7035	3	1	28	2292	0
70.35	9	1	7036	1	1	28	2292	0
70.352	9	1	7036	3	1	28	2292	0
70.36	9	1	7037	1	1	28	2292	0
70.362	9	1	7037	3	1	28	2292	0
70.37	9	1	7038	1	1	28	2292	0
70.372	9	1	7038	3	1	28	2292	0
70.38	9	1	7039	1	1	28	2292	0
70.382	9	1	7039	3	1	28	2292	0
70.39	9	1	7040	1	1	28	2292	0
70.392	9	1	7040	3	1	28	2292	0
70.4	9	1	7041	1	1	28	2292	0
70.402	9	1	7041	3	1	28	2292	0
70.41	9	1	7042	1	1	28	2292	0
70.412	9	1	7042	3	1	28	2292	0
70.42	9	1	7043	1	1	28	2292	0
70.422	9	1	7043	3	1	28	2292	0
70.43	9	1	7044	1	1	28	2292	0
70.432	9	1	7044	3	1	28	2292	0
70.44	9	1	7045	1	1	28	2292	0
70.442	9	1	7045	3	1	28	2292	0
70.45	9	1	7046	1	1	28	2292	0
70.452	9	1	7046	3	1	28	2292	0
70.46	9	1	7047	1	1	28	2292	0
70.462	9	1	7047	3	1	28	2292	0
70.47	9	1	7048	1	1	28	2292	0
70.472	9	1	7048	3	1	28	2292	0
70.48	9	1	7049	1	1	28	2292	0
70.482	9	1	7049	3	1	28	2292	0
70.49	9	1	7050	1	1	28	2292	0
70.492	9	1	7050	3	1	28	2292	0
70.5	9	1	7051	1	1	28	2292	0
70.502	9	1	7051	3	1	28	2292	0
70.51	9	1	7052	1	1	28	2292	0
70.512	9	1	7052	3	1	28	2292	0
70.52	9	1	7053	1	1	28	2292	0
70.522	9	1	7053	3	1	28	2292	0
70.53	9	1	7054	1	1	28	2292	0
70.532	9	1	7054	3	1	28	2292	0
70.54	9	1	7055	1	1	28	2292	0
70.542	9	1	7055	3	1	28	2292	0
70.55	9	1	7056	1	1	28	2292	0
70.552	9	1	7056	3	1	28	2292	0
70.56	9	1	7057	1	1	28	2292	0
70.562	9	1	7057	3	1	28	2292	0
70.57	9	1	7058	1	1	28	2292	0
70.572	9	1	7058	3	1	28	2292	0
70.58	9	1	7059	1	1	28	2292	0
70.582	9	1	7059	3	1	28	2292	0
70.59	9	1	7060	1	1	28	2292	0
70.592	9	1	7060	3	1	28	2292	0
70.6	9	1	7061	1	1	28	2292	0
70.602	9	1	7061	3	1	28	2292	0
70.61	9	1	7062	1	1	28	2292	0
70.612	9	1	7062	3	1	28	2292	0
70.62	9	1	7063	1	1	28	2292	0
70.622	9	1	7063	3	1	28	2292	0
70.63	9	1	7064	1	1	28	2292	0
70.632	9	1	7064	3	1	28	2292	0
70.64	9	1	7065	1	1	28	2292	0
70.642	9	1	7065	3	1	28	2292	0
70.65	9	1	7066	1	1	28	2292	0
70.652	9	1	7066	3	1	28	2292	0
70.66	9	1	7067	1	1	28	2292	0
70.662	9	1	7067	3	1	28	2292	0
70.67	9	1	7068	1	1	28	2292	0
70.672	9	1	7068	3	1	28	2292	0
70.68	9	1	7069	1	1	28	2292	0
70.682	9	1	7069	3	1	28	2292	0
70.69	9	1	7070	1	1	28	2292	0
70.692	9	1	7070	3	1	28	2292	0
70.7	9	1	7071	1	1	28	2292	0
70.702	9	1	7071	3	1	28	2292	0
70.71	9	1	7072	1	1	28	2292	0
70.712	9	1	7072	3	1	28	2292	0
70.72	9	1	7073	1	1	28	2292	0
70.722	9	1	7073	3	1	28	2292	0
70.73	9	1	7074	1	1	28	2292	0
70.732	9	1	7074	3	1	28	2292	0
70.74	9	1	7075	1	1	28	2292	0
70.742	9	1	7075	3	1	28	2292	0
70.75	9	1	7076	1	1	28	2292	0
70.752	9	1	7076	3	1	28	2292	0
70.76	9	1	7077	1	1	28	2292	0
70.762	9	1	7077	3	1	28	2292	0
70.77	9	1	7078	1	1	28	2292	0
70.772	9	1	7078	3	1	28	2292	0
70.78	9	1	7079	1	1	28	2292	0
70.782	9	1	7079	3	1	28	2292	0
70.79	9	1	7080	1	1	28	2292	0
70.792	9	1	7080	3	1	28	2292	0
70.8	9	1	7081	1	1	28	2292	0
70.802	9	1	7081	3	1	28	2292	0
70.81	9	1	7082	1	1	28	2292	0
70.812	9	1	7082	3	1	28	2292	0
70.82	9	1	7083	1	1	28	2292	0
70.822	9	1	7083	3	1	28	2292	0
70.83	9	1	7084	1	1	28	2292	0
70.832	9	1	7084	3	1	28	2292	0
70.84	9	1	7085	1	1	28	2292	0
70.842	9	1	7085	3	1	28	2292	0
70.85	9	1	7086	1	1	28	2292	0
70.852	9	1	7086	3	1	28	2292	0
70.86	9	1	7087	1	1	28	2292	0
70.862	9	1	7087	3	1	28	2292	0
70.87	9	1	7088	1	1	28	2292	0
70.872	9	1	7088	3	1	28	2292	0
70.88	9	1	7089	1	1	28	2292	0
70.882	9	1	7089	3	1	28	2292	0
70.89	9	1	7090	1	1	28	2292	0
70.892	9	1	7090	3	1	28	2292	0
70.9	9	1	7091	1	1	28	2292	0
70.902	9	1	7091	3	1	28	2292	0
70.91	9	1	7092	1	1	28	2292	0
70.912	9	1	7092	3	1	28	2292	0
70.92	9	1	7093	1	1	28	2292	0
70.922	9	1	7093	3	1	28	2292	0
70.93	9	1	7094	1	1	28	2292	0
70.932	9	1	7094	3	1	28	2292	0
70.94	9	1	7095	1	1	28	2292	0
70.942	9	1	7095	3	1	28	2292	0
70.95	9	1	7096	1	1	28	2292	0
70.952	9	1	7096	3	1	28	2292	0
70.96	9	1	7097	1	1	28	2292	0
70.962	9	1	7097	3	1	28	2292	0
70.97	9	1	7098	1	1	28	2292	0
70.972	9	1	7098	3	1	28	2292	0
70.98	9	1	7099	1	1	28	2292	0
70.982	9	1	7099	3	1	28	2292	0
70.99	9	1	7100	1	1	28	2292	0
70.992	9	1	7100	3	1	28	2292	0
71	9	1	7101	1	1	28	2292	0
71.002	9	1	7101	3	1	28	2292	0
71.01	9	1	7102	1	1	28	2292	0
71.012	9	1	7102	3	1	28	2292	0
71.02	9	1	7103	1	1	28	2292	0
71.022	9	1	7103	3	1	28	2292	0
71.03	9	1	7104	1	1	28	2292	0
71.032	9	1	7104	3	1	28	2292	0
71.04	9	1	7105	1	1	28	2292	0
71.042	9	1	7105	3	1	28	2292	0
71.05	9	1	7106	1	1	28	2292	0
71.052	9	1	7106	3	1	28	2292	0
71.06	9	1	7107	1	1	28	2292	0
71.062	9	1	7107	3	1	28	2292	0
71.07	9	1	7108	1	1	28	2292	0
71.072	9	1	7108	3	1	28	2292	0
71.08	9	1	7109	1	1	28	2292	0
71.082	9	1	7109	3	1	28	2292	0
71.09	9	1	7110	1	1	28	2292	0
71.092	9	1	7110	3	1	28	2292	0
71.1	9	1	7111	1	1	28	2292	0
71.102	9	1	7111	3	1	28	2292	0
71.11	9	1	7112	1	1	28	2292	0
71.112	9	1	7112	3	1	28	2292	0
71.12	9	1	7113	1	1	28	2292	0
71.122	9	1	7113	3	1	28	2292	0
71.13	9	1	7114	1	1	28	2292	0
71.132	9	1	7114	3	1	28	2292	0
71.14	9	1	7115	1	1	28	2292	0
71.142	9	1	7115	3	1	28	2292	0
71.15	9	1	7116	1	1	28	2292	0
71.152	9	1	7116	3	1	28	2292	0
71.16	9	1	7117	1	1	28	2292	0
71.162	9	1	7117	3	1	28	2292	0
71.17	9	1	7118	1	1	28	2292	0
71.172	9	1	7118	3	1	28	2292	0
71.18	9	1	7119	1	1	28	2292	0
71.182	9	1	7119	3	1	28	2292	0
71.19	9	1	7120	1	1	28	2292	0
71.192	9	1	7120	3	1	28	2292	0
71.2	9	1	7121	1	1	28	2292	0
71.202	9	1	7121	3	1	28	2292	0
71.21	9	1	7122	1	1	28	2292	0
71.212	9	1	7122	3	1	28	2292	0
71.22	9	1	7123	1	1	28	2292	0
71.222	9	1	7123	3	1	28	2292	0
71.23	9	1	7124	1	1	28	2292	0
71.232	9	1	7124	3	1	28	2292	0
71.24	9	1	7125	1	1	28	2292	0
71.242	9	1	7125	3	1	28	2292	0
71.25	9	1	7126	1	1	28	2292	0
71.252	9	1	7126	3	1	28	2292	0
71.26	9	1	7127	1	1	28	2292	0
71.262	9	1	7127	3	1	28	2292	0
71.27	9	1	7128	1	1	28	2292	0
71.272	9	1	7128	3	1	28	2292	0
71.28	9	1	7129	1	1	28	2292	0
71.282	9	1	7129	3	1	28	2292	0
71.29	9	1	7130	1	1	28	2292	0
71.292	9	1	7130	3	1	28	2292	0
71.3	9	1	7131	1	1	28	2292	0
71.302	9	1	7131	3	1	28	2292	0
71.31	9	1	7132	1	1	28	2292	0
71.312	9	1	7132	3	1	28	2292	0
71.32	9	1	7133	1	1	28	2292	0
71.322	9	1	7133	3	1	28	2292	0
71.33	9	1	7134	1	1	28	2292	0
71.332	9	1	7134	3	1	28	2292	0
71.34	9	1	7135	1	1	28	2292	0
71.342	9	1	7135	3	1	28	2292	0
71.35	9	1	7136	1	1	28	2292	0
71.352	9	1	7136	3	1	28	2292	0
71.36	9	1	7137	1	1	28	2292	0
71.362	9	1	7137	3	1	28	2292	0
71.37	9	1	7138	1	1	28	2292	0
71.372	9	1	7138	3	1	28	2292	0
71.38	9	1	7139	1	1	28	2292	0
71.382	9	1	7139	3	1	28	2292	0
71.39	9	1	7140	1	1	28	2292	0
71.392	9	1	7140	3	1	28	2292	0
71.4	9	1	7141	1	1	28	2292	0
